rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
12,264858,2025-11-18T01:30:00.000Z,Tennessee vs Rice,Tennessee -26.5,-105,1,74,"Large number but within non-extreme band; home superiority plus defensive pressure can create separation [web:6][web:25][web:13].",87-58,1,0,0,0,0,0,-5000,1800,N/A,143.5,-115,-105,-26.5,-105,26.5,-115,2025-11-17 14:55:33.937966
1,264866,2025-11-18T23:30:00.000Z,Kentucky vs Michigan St,Kentucky -4.5,-105,3,91,"Short home favorite drifting from -5.5 to -4.5 offers improved price; leverages non-conference HCA without big-chalk volatility [web:13][web:6][web:141].",79-72,1,0,0,0,0,0,-205,164,N/A,153.5,-110,-110,-4.5,-105,4.5,-115,2025-11-18 07:15:57.987612
2,266421,2025-11-19T00:00:00.000Z,Drexel vs N.J.I.T.,Drexel -9.5,-111,2,86,"Sub-10 home fav aligns with HCA and reduces endgame variance relative to double-digit extremes [web:13][web:6][web:25].",72-60,1,0,0,0,0,0,-650,470,N/A,134.5,-105,-115,-9.5,-111,9.5,-111,2025-11-18 07:15:57.987612
3,266426,2025-11-19T00:00:00.000Z,Kent State vs E. Kentucky,Kent State -10.5,-107,2,85,"Tight double-digit at home with HCA support; avoids 12–15 range where backdoor risk rises [web:13][web:6][web:25].",78-65,1,0,0,0,0,0,-455,370,N/A,158.5,-113,-108,-10.5,-107,10.5,-113,2025-11-18 07:15:57.987612
4,264868,2025-11-19T00:00:00.000Z,Xavier vs Old Dominion,Xavier -10.5,-110,2,84,"Manageable -10.5 number for a strong host; non-conference HCA worth ~3+ points aids margin [web:13][web:6][web:25].",81-66,1,0,0,0,0,0,-587,432,N/A,150.5,-112,-114,-10.5,-110,10.5,-110,2025-11-18 07:15:57.987612
5,264893,2025-11-19T00:00:00.000Z,Brown vs Holy Cross,Brown -2.5,-115,2,82,"Very short home fav near one possession maximizes HCA and avoids paying chalk premiums [web:13][web:6][web:25].",71-66,1,0,0,0,0,0,-148,124,N/A,139.5,-111,-109,-2.5,-115,2.5,-105,2025-11-18 07:15:57.987612
6,266425,2025-11-19T01:00:00.000Z,Texas A&M vs Montana,Texas A&M -17.5,-111,1,79,"Mid-range home chalk under 20 balances class gap with lower backdoor risk than 20s-high [web:25][web:6][web:13].",86-66,1,0,0,0,0,0,-2631,1248,N/A,164.5,-108,-112,-17.5,-111,17.5,-111,2025-11-18 07:15:57.987612
7,264896,2025-11-19T01:00:00.000Z,Yale vs Rhode Island,Yale -8.5,-110,1,78,"Under double digits at home; solid HCA number without entering volatile teens [web:13][web:6][web:25].",76-67,1,0,0,0,0,0,-405,320,N/A,153.5,-110,-111,-8.5,-110,8.5,-110,2025-11-18 07:15:57.987612
8,264880,2025-11-19T00:00:00.000Z,UNC Wilmington vs E. Carolina,UNC Wilmington -6.5,-115,1,77,"Sub-7 home fav leverages HCA while keeping foul-mode endgame manageable [web:13][web:6][web:25].",73-66,1,0,0,0,0,0,-262,210,N/A,145.0,-110,-110,-6.5,-115,6.5,-115,2025-11-18 07:15:57.987612
9,276083,2025-11-19T00:00:00.000Z,Delaware vs St. Peter's,Delaware -4.5,-115,1,76,"Short home number in non-conference spot; prefer HCA over coin-flip [web:13][web:6][web:25].",70-63,1,0,0,0,0,0,-220,184,N/A,140.5,-105,-115,-4.5,-115,4.5,-105,2025-11-18 07:15:57.987612
10,264871,2025-11-19T00:00:00.000Z,Providence vs New Hampshire,Providence -27.5,-111,1,75,"Large spread but shy of 30; measured exposure to superior home side given HCA and class gap [web:25][web:6][web:13].",92-61,1,0,0,0,0,0,-20000,3000,N/A,159.0,-109,-115,-27.5,-111,27.5,-109,2025-11-18 07:15:57.987612
11,264865,2025-11-19T02:00:00.000Z,Boise State vs Wichita State,Boise State -9.5,-115,1,74,"Borderline single/double-digit home fav; HCA and depth support a two-possession margin late [web:13][web:6][web:25].",77-67,1,0,0,0,0,0,-516,390,N/A,150.5,-110,-110,-9.5,-115,9.5,-105,2025-11-18 07:15:57.987612
12,266422,2025-11-19T00:00:00.000Z,Florida St vs TN-Martin,Florida St -21.5,-105,1,74,"Class gap at home with a number that ticked down from -22.5 to -21.5 improves cover math modestly [web:6][web:13][web:25].",88-64,1,0,0,0,0,0,-8890,1694,N/A,162.5,-112,-110,-21.5,-105,21.5,-115,2025-11-18 07:15:57.987612
1,264910,2025-11-20T00:00:00.000Z,UConn vs Arizona,UConn -6.5,-110,3,91,"Elite home profile laying a single-possession-and-a-half number; avoids double-digit volatility and aligns with strong HCA programs list.",81-73,1,0,0,0,0,0,-290,235,N/A,154.5,-110,-110,-6.5,-110,6.5,-110,2025-11-19 21:29:18.325792​
2,264901,2025-11-19T23:30:00.000Z,Penn State vs Harvard,Penn State -12.5,-110,2,86,"Mid-range home chalk under 13 balances class edge with reduced backdoor risk vs 15+ bands.",78-62,1,0,0,0,0,0,-950,645,N/A,143.5,-110,-110,-12.5,-110,12.5,-110,2025-11-19 21:29:18.325792​
3,266430,2025-11-20T00:00:00.000Z,Bowling Green vs William & Mary,Bowling Green -8.5,-111,2,85,"Sub-10 home favorite in non-conference benefits from HCA and avoids double-digit variance.",82-72,1,0,0,0,0,0,-370,292,N/A,167.5,-110,-110,-8.5,-111,8.5,-110,2025-11-19 21:29:18.325792​
4,264918,2025-11-20T00:00:00.000Z,Notre Dame vs Bellarmine,Notre Dame -25.5,-110,2,84,"Large spread but shy of 30; superior roster at home with stable closing band.",88-60,1,0,0,0,0,0,-6500,2000,N/A,150.5,-110,-110,-25.5,-110,25.5,-110,2025-11-19 21:29:18.325792​
5,264900,2025-11-20T01:00:00.000Z,OK State vs S. Florida,OK State -3.5,-115,2,82,"Very short home fav; HCA meaningful at one possession with supportive moneyline stance.",79-74,1,0,0,0,0,0,-194,157,N/A,178.5,-110,-115,-3.5,-115,3.5,-105,2025-11-19 21:29:18.325792​
6,264912,2025-11-20T00:00:00.000Z,Maryland vs St. Mary's,Maryland -20.5,-105,1,79,"Strong host laying ~20 in non-conference; number avoids high-20s where endgame pace decay hurts.",83-60,1,0,0,0,0,0,-5000,1548,N/A,144.5,-120,-110,-20.5,-105,20.5,-115,2025-11-19 21:29:18.325792​
7,264914,2025-11-20T00:00:00.000Z,Richmond vs VMI,Richmond -13.5,-110,1,78,"Home favorite in mid-teens vs a team historically priced as a large dog; HCA plus class gap.",84-67,1,0,0,0,0,0,-1100,700,N/A,150.5,-110,-110,-13.5,-110,13.5,-110,2025-11-19 21:29:18.325792​
8,264903,2025-11-20T04:00:00.000Z,Washington St vs Southern Utah,Washington St -12.5,-110,1,77,"Sub-13 at home reduces backdoor risk; non-conference HCA ~3+ points helps margin.",80-66,1,0,0,0,0,0,-950,625,N/A,157.5,-110,-110,-12.5,-110,12.5,-111,2025-11-19 21:29:18.325792​
9,267562,2025-11-20T00:00:00.000Z,Temple vs Hofstra,Temple -5.5,-108,1,76,"Short home number in non-conference spot; prefer HCA in one-to-two possession range.",73-66,1,0,0,0,0,0,-245,202,N/A,145.5,-111,-110,-5.5,-108,5.5,-112,2025-11-19 21:29:18.325792​
10,267503,2025-11-20T00:00:00.000Z,Wofford vs North Florida,Wofford -11.0,-113,1,75,"Low double-digit at home where public tends to overbet totals; side number remains manageable.",83-71,1,0,0,0,0,0,-575,425,N/A,161.5,-110,-110,-11.0,-113,11.0,-107,2025-11-19 21:29:18.325792​
11,267570,2025-11-20T00:00:00.000Z,Cleveland St vs Valparaiso,Cleveland St -2.0,-110,1,74,"Very short home fav; HCA pivotal near pick’em without paying heavy juice.",74-70,1,0,0,0,0,0,-140,116,N/A,157.5,-110,-110,-2.0,-110,2.0,-110,2025-11-19 21:29:18.325792​
12,275590,2025-11-20T00:00:00.000Z,Samford vs FGCU,Samford -4.5,-110,1,74,"Line settled under two possessions; home-court and athleticism edge sufficient to lay -4.5.",78-72,1,0,0,0,0,0,-205,170,N/A,153.5,-110,-110,-4.5,-110,4.5,-110,2025-11-19 21:29:18.325792
1,266458,2025-11-21T22:30:00.000Z,Akron vs Iona,Akron -11.5,-105,3,91,"Home favorite in single-digit-to-low-double-digit sweet spot; strong HCA, avoids volatility of much larger spreads [web:13].",74-60,1,0,0,0,0,0,-700,495,N/A,173.5,-110,-110,-11.5,-105,11.5,-115,2025-11-21 22:27:41.950131
2,264901,2025-11-19T23:30:00.000Z,Penn State vs Harvard,Penn State -12.5,-110,2,85,"Home team laying manageable mid-teens spread with a strong historical ATS ROI profile in this band [web:13][web:6].",76-62,1,0,0,0,0,0,-950,645,N/A,143.5,-110,-110,-12.5,-110,12.5,-110,2025-11-21 22:27:41.950131
3,266459,2025-11-21T23:30:00.000Z,Clemson vs West Virginia,Clemson -3.5,-110,2,84,"Tight home spread, leverages HCA and recent team form; avoids double-digit volatility [web:13][web:6].",71-65,1,0,0,0,0,0,-163,138,N/A,133.5,-110,-110,-3.5,-110,3.5,-110,2025-11-21 22:27:41.950131
4,266453,2025-11-21T23:00:00.000Z,Florida St vs GA Southern,Florida St -18.0,-110,2,83,"Home laying high teens, but stats indicate better margins versus mid-major underdogs early in season [web:6][web:25].",84-63,1,0,0,0,0,0,-1981,1100,N/A,175.5,-110,-110,-18.0,-110,18.0,-110,2025-11-21 22:27:41.950131
5,272005,2025-11-21T23:30:00.000Z,Rutgers vs Central Conn,Rutgers -15.5,-110,2,82,"Home laying mid-teens in mismatch; Rutgers typically outscores weaker opposition at home [web:13][web:6].",82-61,1,0,0,0,0,0,-1600,900,N/A,138.5,-100,-106,-15.5,-110,15.5,-110,2025-11-21 22:27:41.950131
6,267354,2025-11-22T00:00:00.000Z,Siena vs Albany,Siena -11.5,-105,1,79,"Modest mid-double-digit chalk; home usually reliable in non-conference rivalry [web:13].",75-63,1,0,0,0,0,0,-800,550,N/A,140.0,-112,-110,-11.5,-105,11.5,-115,2025-11-21 22:27:41.950131
7,271301,2025-11-21T23:00:00.000Z,Lehigh vs Columbia,Lehigh -1.5,-117,1,78,"Very short home favorite, minimal variance, HCA edge boosts close-game ROI [web:13].",70-66,1,0,0,0,0,0,-135,114,N/A,144.5,-109,-102,-1.5,-117,1.5,-102,2025-11-21 22:27:41.950131
8,264936,2025-11-22T02:00:00.000Z,San Diego vs UC Riverside,San Diego -7.5,-115,1,77,"Under double digits with clear home-court differentiation [web:13][web:6].",75-66,1,0,0,0,0,0,-340,270,N/A,151.5,-112,-108,-7.5,-115,7.5,-105,2025-11-21 22:27:41.950131
9,264957,2025-11-22T03:00:00.000Z,Stanford vs Seattle,Stanford -10.0,-110,1,76,"Home favorite just into double digits; program outperforms this spread range at home [web:13][web:6].",76-65,1,0,0,0,0,0,-697,482,N/A,151.5,-115,-110,-10.0,-110,10.0,-110,2025-11-21 22:27:41.950131
10,264530,2025-11-21T23:30:00.000Z,App State vs Charlotte,App State -1.5,-110,1,75,"Pick’em style home spot, under two-possession spread, non-conference boost [web:13].",68-65,1,0,0,0,0,0,-125,105,N/A,133.5,-112,-108,-1.5,-110,1.5,-110,2025-11-21 22:27:41.950131
11,266461,2025-11-22T01:00:00.000Z,Oregon St vs Evansville,Oregon St -6.5,-105,1,74,"Single-digit home chalk in Pac-12 spot, avoids big number volatility [web:13][web:6].",70-62,1,0,0,0,0,0,-299,240,N/A,136.5,-115,-110,-6.5,-105,6.5,-115,2025-11-21 22:27:41.950131
12,264954,2025-11-22T03:30:00.000Z,UCLA vs Presbyterian,UCLA -26.5,-105,1,74,"Large spread, but UCLA’s depth and athleticism generates margins at home; measured chalk strategy [web:25][web:6][web:13].",91-58,1,0,0,0,0,0,-20000,3500,N/A,132.5,-107,-110,-26.5,-105,26.5,-115,2025-11-21 22:27:41.950131
1,264966,2025-11-22T19:00:00.000Z,Marquette vs C. Michigan,Marquette -24.5,-110,3,94,"Marquette is a huge favorite, with strong line movement and historical blowouts of low-major teams. Recent large spread favorites at home have hit at high rates.",93-60,1,0,0,0,0,0,-8000,2341,N/A,152.5,-110,-110,-24.5,-110,24.5,-111,2025-11-22 18:14:28.983043
2,264971,2025-11-22T19:00:00.000Z,OK State vs Nicholls St,OK State -24.0,-113,3,93,"OK State has dominated similar spots; historical data supports big home favorites. Spread hasn't moved against them.",91-58,1,0,0,0,0,0,-10000,2800,N/A,155.5,-105,-115,-24.0,-113,24.0,-107,2025-11-22 18:14:28.983043
3,280860,2025-11-22T19:00:00.000Z,St. Peter's vs UMass Lowell,St. Peter's -7.5,-100,3,92,"St. Peter's at home on moderate spread lines have performed consistently well. Data shows home -7 to -10 range has delivered strong ROI.",77-65,1,0,0,0,0,0,-430,340,N/A,151.5,103,-125,-7.5,-100,7.5,-120,2025-11-22 18:14:28.983043
4,266468,2025-11-22T19:00:00.000Z,Kent State vs Cleveland St,Kent State -15.5,-104,3,91,"Kent State is a big favorite moving in their direction; large home favorite trend is robust.",83-64,1,0,0,0,0,0,-1248,797,N/A,173.0,-110,-110,-15.5,-104,15.5,-118,2025-11-22 18:14:28.983043
6,264979,2025-11-22T20:00:00.000Z,Binghamton vs MD-E Shore,Binghamton -8.0,-113,2,85,"Binghamton moderate home favorites have yielded profit; MD-E Shore struggles on the road. Similar spot was a winner for us.",74-63,1,0,0,0,0,0,-450,320,N/A,126.5,-110,-111,-8.0,-113,8.0,-108,2025-11-22 18:14:28.983043
7,264978,2025-11-22T21:00:00.000Z,Penn State vs Providence,Providence -4.5,-111,2,84,"Underdogs on the road with negative spread lines have covered well in recent results. Providence is undervalued here.",70-76,0,0,1,0,0,0,160,196,N/A,165.5,-110,-110,4.5,-111,-4.5,-111,2025-11-22 18:14:28.983043
8,264980,2025-11-22T22:30:00.000Z,St. Thomas vs CS Fullerton,St. Thomas -11.5,-115,2,82,"Moderate home favorites with strong ticket advantage; Fullerton rarely covers double-digit road odds.",81-66,1,0,0,0,0,0,-664,487,N/A,162.5,-115,-110,-11.5,-115,11.5,-110,2025-11-22 18:14:28.983043
9,272008,2025-11-22T21:30:00.000Z,Chattanooga vs North Alabama,Chattanooga -10.5,-108,2,81,"Chattanooga has covered strong home spreads against bottom-tier non-conference foes; large ticket support.",78-65,1,0,0,0,0,0,-650,470,N/A,150.0,-108,-110,-10.5,-108,10.5,-115,2025-11-22 18:14:28.983043
10,264961,2025-11-22T21:00:00.000Z,Niagara vs Howard,Howard -4.5,-114,1,77,"Away favorites with small negative line have hit well in road spots against weaker teams.",70-77,0,0,1,0,0,0,184,-225,N/A,139.0,-110,-110,4.5,-107,-4.5,-114,2025-11-22 18:14:28.983043
1,266478,2025-11-24T16:00:00.000Z,Rhode Island vs Towson,Rhode Island -2.5,-110,3,91,"Best-performing historical bucket has been short home favorites; Rams at -2.5 fit that profile and avoid big-chalk variance while leveraging HCA. [web:13]",73-68,1,0,0,0,0,0,-150,126,N/A,137.5,-115,-110,-2.5,-110,2.5,-110,2025-11-24 15:26:54.686446
2,278417,2025-11-24T16:00:00.000Z,Troy vs Toledo,Troy -2.5,-105,2,86,"Line crashed from -5.5 to -2.5, giving a better number on a home side in a near coin-flip; this spread zone has been far more profitable than double-digit chalk. [web:6]",79-74,1,0,0,0,0,0,-142,120,N/A,161.5,-110,-110,-2.5,-105,2.5,-115,2025-11-24 15:26:54.686446
3,282338,2025-11-24T17:30:00.000Z,Oregon St vs UMASS,Oregon St -2.5,-110,2,84,"Another short home favorite in a tight power-conference matchup; aligns with prior wins on similar spreads without asking for a blowout. [web:13]",74-69,1,0,0,0,0,0,-155,130,N/A,151.5,-105,-105,-2.5,-110,2.5,-111,2025-11-24 15:26:54.686446
4,266482,2025-11-24T18:00:00.000Z,Tennessee vs Rutgers,Tennessee -15.5,-108,2,82,"Historical record shows mixed but not disastrous results around -14 to -18; taking only one game in this range reduces exposure while capturing SEC home edge. [web:6]",82-63,1,0,0,0,0,0,-2100,1100,N/A,140.5,-105,-115,-15.5,-108,15.5,-112,2025-11-24 15:26:54.686446
5,266483,2025-11-24T18:30:00.000Z,Vermont vs Liberty,Liberty -8.5,-115,2,81,"Liberty is the favorite despite being listed as away; laying -8.5 with the stronger side fits the mid-chalk pattern that has worked better than extreme spreads. [web:6]",77-66,0,0,1,0,0,0,340,-437,N/A,142.5,-110,-115,8.5,-105,-8.5,-115,2025-11-24 15:26:54.686446
6,266484,2025-11-24T19:00:00.000Z,Baylor vs Creighton,Baylor -3.5,-110,1,79,"Short favorite in a high-profile game; data suggest more consistency in this range than with large numbers, especially when talent gap is modest but real. [web:6][web:13]",78-72,1,0,0,0,0,0,-166,140,N/A,155.5,-105,-110,-3.5,-110,3.5,-110,2025-11-24 15:26:54.686446
7,266486,2025-11-24T19:30:00.000Z,NC State vs Seton Hall,NC State -9.5,-115,1,78,"Laying just under double digits with a historically strong home program; this is close to the top of the “workable” band without venturing into 15+ territory. [web:13]",81-70,1,0,0,0,0,0,-670,440,N/A,146.5,-108,-110,-9.5,-115,9.5,-105,2025-11-24 15:26:54.686446
8,266501,2025-11-25T04:00:00.000Z,Texas vs Arizona St,Texas -7.5,-110,1,77,"Solid home favorite just under eight points; prior performance suggests this mid-range is safer than both coin-flip and extreme chalk. [web:6][web:13]",79-69,1,0,0,0,0,0,-312,252,N/A,153.5,-115,-105,-7.5,-110,7.5,-110,2025-11-24 15:26:54.686446
9,266502,2025-11-25T05:00:00.000Z,Maryland vs UNLV,Maryland -2.5,-105,1,76,"Another classic short home favorite spot, where ROI has been strongest historically compared with dogs or huge numbers. [web:6]",75-70,1,0,0,0,0,0,-135,114,N/A,162.5,-110,-110,-2.5,-105,2.5,-115,2025-11-24 15:26:54.686446
10,266492,2025-11-24T23:00:00.000Z,George Mason vs Ohio,George Mason -7.5,-105,1,75,"Modest home chalk against a capable mid-major; aligns with historical wins on mid-range home spreads while avoiding inconsistent big-favorite results. [web:6][web:13]",77-68,1,0,0,0,0,0,-310,252,N/A,142.5,-110,-110,-7.5,-105,7.5,-115,2025-11-24 15:26:54.686446
1,266524,2025-11-26T02:30:00.000Z,Iowa vs Ole Miss,Iowa -4.5,-105,3,92,"Short home favorite in power-vs-power matchup; your best results and market studies show improved ATS performance in the -2 to -6 band vs big chalk. ",79-73,1,0,0,0,0,0,-200,163,N/A,142.5,-110,-110,-4.5,-105,4.5,-115,2025-11-25 23:46:22.727872​
2,266522,2025-11-26T01:30:00.000Z,UC Irvine vs N. Mexico St,UC Irvine -2.5,-105,3,90,"Classic short home favorite; true HCA ~3 points in non-conference suggests this spread is modest, matching your strongest historical bucket. ",74-69,1,0,0,0,0,0,-137,116,N/A,138.5,-110,-110,-2.5,-105,2.5,-116,2025-11-25 23:46:22.727872​
3,280389,2025-11-26T01:00:00.000Z,Austin Peay vs N. Illinois,Austin Peay -6.5,-110,2,86,"Mid-range home chalk under 7 avoids volatile double-digit range while still exploiting talent and HCA edge. ",77-69,1,0,0,0,0,0,-298,240,N/A,147.5,-108,-110,-6.5,-110,6.5,-110,2025-11-25 23:46:22.727872​
4,275939,2025-11-26T01:00:00.000Z,North Texas vs E. Washington,North Texas -12.5,-105,2,84,"Single exposure in low-teens chalk; big favorites over 20 have been poor ATS, but 10–13 with strong defensive hosts profile better. ",79-62,1,0,0,0,0,0,-950,625,N/A,141.5,-110,-110,-12.5,-105,12.5,-115,2025-11-25 23:46:22.727872​
5,266490,2025-11-24T22:00:00.000Z,Boise State vs USC,USC -5.5,-111,2,83,"Market has installed USC as clear favorite despite being listed away; laying -5.5 fits the profitable mid-road-favorite profile from betting splits. ",78-71,0,0,1,0,0,0,212,-259,N/A,154.5,-115,-115,5.5,-110,-5.5,-111,2025-11-25 23:46:22.727872​
6,282638,2025-11-26T00:30:00.000Z,George Mason vs FAU,FAU +4.5,-110,1,79,"Taking a capable dog at +4.5 in what projects close; your history has been skewed to favorites, so adding a few short dogs improves balance. ",72-74,0,0,1,0,0,0,-225,185,N/A,143.5,-110,-110,4.5,-110,-4.5,-110,2025-11-25 23:46:22.727872​
7,275593,2025-11-26T02:00:00.000Z,Montana vs Oakland,Montana -4.5,-105,1,78,"Home laying under two possessions with improved moneyline; aligns with mid-chalk cluster that has outperformed extreme numbers. ",75-68,1,0,0,0,0,0,-192,160,N/A,160.5,-111,-110,-4.5,-105,4.5,-115,2025-11-25 23:46:22.727872​
8,282734,2025-11-26T01:00:00.000Z,Arizona St vs Washington St,Arizona St -5.5,-110,1,77,"Home favorite in the sweet spot; Pac-12/Power home edges around 3–4 points justify this number without demanding a blowout. ",76-69,1,0,0,0,0,0,-255,205,N/A,157.5,-110,-110,-5.5,-110,5.5,-110,2025-11-25 23:46:22.727872​
9,266522,2025-11-26T01:30:00.000Z,UC Irvine vs N. Mexico St,Under 138.5,-110,1,76,"Modest total with a defensive-leaning host; incorporating a totals angle diversifies portfolio and under trends around similar matchups are acceptable. ",68-64,0,0,0,0,0,1,-137,116,N/A,138.5,-110,-110,-2.5,-105,2.5,-116,2025-11-25 23:46:22.727872​
10,266525,2025-11-26T04:00:00.000Z,San Diego State vs Oregon,Oregon -1.5,-115,1,75,"Effectively picking the stronger team on a neutral-ish number; your prior results show close spreads are less swingy than laying big numbers. ",71-74,0,0,1,0,0,0,114,-135,N/A,140.5,-110,-111,1.5,-105,-1.5,-115,2025-11-25 23:46:22.727872
