rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
2,267570,2025-11-20T00:00:00.000Z,Cleveland St vs Valparaiso,Cleveland St -2.0,-110,1,86,Home favorite in true pick'em at -2.0. Line moved FROM -2.5 to -2.0 (toward Cleveland St). 83% ML tickets 66% ML money. This is our smallest favorite possible - barely qualifies. Sharp support evident.,79-76,1,0,0,0,0,0,-140,116,,157.5,-110,-110,-2.0,-110,2.0,-110,2025-11-19T21:29:20.000Z
3,272002,2025-11-20T00:00:00.000Z,SC State vs Chattanooga,SC State +10.5,-105,1,84,HOME DOG getting double digits! Only 4% ML tickets for SC State 96% on Chattanooga. Road favorite at -700. Getting 10.5 at home against heavy favorite. This is our bread and butter pattern.,73-81,1,0,0,0,0,0,500,-700,,154.5,-110,-110,10.5,-105,-10.5,-115,2025-11-19T21:29:20.000Z
4,267351,2025-11-20T00:00:00.000Z,Jax State vs S. Alabama,Jax State -2.5,-110,1,82,Home favorite in pick'em at -2.5. Line moved from -2.5 back to -2.5 (stable). 84% ML tickets 79% ML money. Small spread in our safe zone. Barely a favorite - more like a pick'em.,68-65,1,0,0,0,0,0,-141,120,,135.5,-106,-112,-2.5,-110,2.5,-110,2025-11-19T21:29:20.000Z
5,264905,2025-11-20T00:00:00.000Z,Toledo vs Youngstown St,Toledo -1.5,-108,1,80,Home favorite in true pick'em at -1.5. 79% ML tickets 76% ML money. Smallest possible favorite. Sharp money (46% over money) respecting the line. Pick'em situations favor home slightly.,82-80,1,0,0,0,0,0,-118,-102,,161.5,-115,-110,-1.5,-108,1.5,-112,2025-11-19T21:29:20.000Z
6,266435,2025-11-20T00:30:00.000Z,Sam Houston vs Wyoming,Sam Houston -1.5,-115,1,78,Home favorite in pick'em at -1.5. Line moved FROM -2.5 to -1.5 (improved value). 65% ML tickets but only 52% ML money shows split. Tiny spread keeps us in safe territory.,79-77,1,0,0,0,0,0,-125,105,,157.5,-110,-110,-1.5,-115,1.5,-105,2025-11-19T21:29:20.000Z
7,264906,2025-11-20T00:00:00.000Z,USC Upstate vs Tenn Tech,USC Upstate -1.5,-115,1,76,Home favorite in pick'em at -1.5. Line moved FROM -2.5 to -1.5 (better number). 80% ML tickets but only 45% ML money shows sharp fade. Small spread minimizes risk.,76-74,1,0,0,0,0,0,-130,110,,151.0,-108,-110,-1.5,-115,1.5,-105,2025-11-19T21:29:20.000Z
8,274052,2025-11-20T01:00:00.000Z,Utah Valley vs UC Irvine,Utah Valley -2.5,-110,1,74,Home favorite at -2.5 in pick'em. 75% ML tickets 45% ML money shows public/sharp split. Small spread keeps variance low. Line stable showing confidence in number.,75-72,1,0,0,0,0,0,-142,120,,149.5,-115,-108,-2.5,-110,2.5,-110,2025-11-19T21:29:20.000Z
9,266429,2025-11-20T03:00:00.000Z,Weber State vs Campbell,Weber State -2.5,-110,1,72,Home favorite at -2.5 in pick'em. Line moved FROM -3.5 to -2.5 (better value). 85% ML tickets 72% ML money. Small spread in our winning range.,81-78,1,0,0,0,0,0,-147,123,,159.5,-110,-110,-2.5,-110,2.5,-110,2025-11-19T21:29:20.000Z
10,264913,2025-11-20T02:00:00.000Z,Illinois vs Alabama,Alabama +2.5,-105,1,70,AWAY DOG getting points. Only pick where we're fading home team. Illinois 77% ML tickets but Alabama is quality opponent. Getting 2.5 with road team that can compete. Sharp money (38% away money) backing Alabama.,89-91,0,0,1,0,0,0,-155,130,,180.5,-111,-110,-2.5,-115,2.5,-105,2025-11-19T21:29:20.000Z
1,264528,2025-11-21T23:00:00.000Z,Stonehill vs Lafayette,Stonehill +1.5,-118,1,88,HOME DOG in true pick'em. Only 55% ML tickets for Stonehill despite being at home. Getting 1.5 points at home. Sharp money (76% home money) backing Stonehill heavily. This is our edge - home dogs in pick'ems.,72-71,1,0,0,0,0,0,-102,-118,,141.5,-110,-108,1.5,-118,-1.5,-102,2025-11-21T22:27:45.000Z
2,271301,2025-11-21T23:00:00.000Z,Lehigh vs Columbia,Lehigh +1.5,-102,1,86,HOME DOG in pick'em with PLUS odds! 23% ML tickets 34% ML money on Lehigh. Getting 1.5 at home with positive value (-102 odds). Home dogs are 11-3 pattern.,73-72,1,0,0,0,0,0,114,-135,,144.5,-109,-105,1.5,-102,-1.5,-117,2025-11-21T22:27:45.000Z
3,264529,2025-11-21T23:30:00.000Z,E. Michigan vs Oakland,E. Michigan +1.5,-112,1,84,HOME DOG in pick'em. Only 34% ML tickets 33% ML money. Road favorite Oakland heavily backed (66% tickets 67% money). Getting 1.5 at home against public favorite. Classic trap line.,76-77,1,0,0,0,0,0,105,-125,,153.5,-110,-110,1.5,-112,-1.5,-108,2025-11-21T22:27:45.000Z
4,264530,2025-11-21T23:30:00.000Z,App State vs Charlotte,App State -1.5,-110,1,82,Small home favorite but ONLY because line moved in App State's favor (from -2.0 to -1.5). 84% ML tickets 91% ML money. This is rare consensus that we trust. Tiny spread minimizes risk.,68-66,1,0,0,0,0,0,-125,105,,133.5,-112,-108,-1.5,-110,1.5,-110,2025-11-21T22:27:45.000Z
5,266447,2025-11-21T23:30:00.000Z,Cincinnati vs Louisville,Cincinnati +8.5,-110,1,80,HOME DOG getting 8.5 points! Only 4% ML tickets for Cincinnati 96% on Louisville. Road favorite at -470. Getting nearly 9 points at home. Home court is worth this much.,76-82,1,0,0,0,0,0,350,-470,,164.5,-105,-115,8.5,-110,-8.5,-110,2025-11-21T22:27:45.000Z
6,282311,2025-11-22T00:00:00.000Z,New Mexico vs Mississippi St,New Mexico +6.5,-109,1,78,HOME DOG getting 6.5 in pick'em range. No public data (0.0% on all) but getting solid number at home. Mississippi St road favorite home court advantage worth 6.5.,74-79,1,0,0,0,0,0,235,-292,,150.5,-115,-105,6.5,-109,-6.5,-111,2025-11-21T22:27:45.000Z
7,282310,2025-11-22T00:00:00.000Z,Wake Forest vs Memphis,Wake Forest -2.5,-112,1,76,Small home favorite in pick'em. No public data but line stable at -2.5. Exception given tiny spread and home court. Absolute minimum favorite we'll consider.,81-78,1,0,0,0,0,0,-149,124,,160.5,-112,-108,-2.5,-112,2.5,-108,2025-11-21T22:27:45.000Z
8,266448,2025-11-22T00:00:00.000Z,Radford vs UNC Wilmington,Radford +3.5,-105,1,74,HOME DOG getting 3.5. Only 4% ML tickets 2% ML money. Road favorite UNC Wilmington at -162. Getting 3.5 at home with sharp fade of public. Home dogs are money.,74-76,1,0,0,0,0,0,136,-162,,151.5,-105,-112,3.5,-105,-3.5,-115,2025-11-21T22:27:45.000Z
9,264955,2025-11-22T00:30:00.000Z,N. Colorado vs St. Thomas,N. Colorado +4.5,-110,1,72,HOME DOG getting 4.5. Only 27% ML tickets 16% ML money. Road favorite St. Thomas at -190 heavily backed (73% tickets 84% money). Getting 4.5 at home is value.,73-76,1,0,0,0,0,0,157,-190,,156.5,-115,-105,4.5,-110,-4.5,-110,2025-11-21T22:27:45.000Z
10,266446,2025-11-22T02:00:00.000Z,Pepperdine vs SFA,Pepperdine +1.5,-115,1,70,HOME DOG in pick'em. 54% ML tickets but only 53% ML money. Getting 1.5 at home in true toss-up. Home dogs in pick'ems are our best pattern.,74-75,1,0,0,0,0,0,-102,-118,,147.5,-105,-110,1.5,-115,-1.5,-105,2025-11-21T22:27:45.000Z
1,264978,2025-11-22T21:00:00.000Z,Penn State vs Providence,Penn State +4.5,-111,3,92,Penn State at home getting points in a neutral-site tournament feel. Providence road struggles and Penn State defensive metrics strong. Line moved from +4.5 showing sharp action on underdog. Public heavily on Providence (72%) creating value.,78-80,1,0,0,0,0,0,160,-196,,165.5,-110,-110,4.5,-111,-4.5,-111,2025-11-22T18:14:30.000Z
2,264975,2025-11-22T22:30:00.000Z,Minnesota vs San Francisco,Minnesota +1.5,-118,3,90,Minnesota home underdog getting points is excellent value. San Francisco on road in hostile environment. Line movement toward Minnesota. Strong home court advantage for Big Ten team. Public 77% on SF creating sharp opportunity.,73-72,1,0,0,0,0,0,112,-133,,140.0,-110,-110,1.5,-118,-1.5,-102,2025-11-22T18:14:30.000Z
3,264968,2025-11-22T21:00:00.000Z,Duquesne vs Northeastern,Duquesne -7.5,-115,3,88,Duquesne home favorite with 98% public backing and 98% money. Strong consensus play. Northeastern road underdog in tough spot. Line stable at -7.5 despite heavy public action indicating sharp agreement.,79-68,1,0,0,0,0,0,-395,300,,146.5,-110,-110,-7.5,-115,7.5,-105,2025-11-22T18:14:30.000Z
4,264961,2025-11-22T21:00:00.000Z,Niagara vs Howard,Howard -4.5,-114,2,85,Howard road favorite with 82% public and 95% money backing. Massive sharp money discrepancy (82% tickets but 95% money). Niagara home dog getting only 18% of action. Line moved from -3 to -4.5.,69-73,0,0,1,0,0,0,184,-225,,139.0,-110,-110,4.5,-107,-4.5,-114,2025-11-22T18:14:30.000Z
5,276557,2025-11-22T20:00:00.000Z,E. Kentucky vs Mercer,Mercer +4.5,-110,2,83,Road underdog Mercer getting 4.5 points. Public 90% on E. Kentucky but only 94% of money showing some sharp resistance. Line moved from -3.5 to -4.5. Conference road dog value.,78-81,0,0,1,0,0,0,-200,168,,163.5,-110,-110,-4.5,-110,4.5,-110,2025-11-22T18:14:30.000Z
6,267357,2025-11-22T22:00:00.000Z,Nevada vs UCSB,Nevada -5.5,-105,2,82,Nevada home favorite with 94% public and money. Strong consensus in Mountain West matchup. UCSB road team. Line stable showing market agreement. Home court edge significant.,77-69,1,0,0,0,0,0,-222,184,,146.5,-115,-110,-5.5,-105,5.5,-115,2025-11-22T18:14:30.000Z
7,267601,2025-11-22T22:00:00.000Z,Lipscomb vs W. Carolina,Lipscomb -5.0,-111,2,80,Home favorite Lipscomb with 85% public backing. Conference matchup with home court advantage. Line moved from -2.5 to -5.0 showing sharp money on favorite. W. Carolina road struggles.,81-74,1,0,0,0,0,0,-240,198,,152.0,-112,-108,-5.0,-111,5.0,-110,2025-11-22T18:14:30.000Z
8,264972,2025-11-22T22:00:00.000Z,Missouri St vs UT Grande Valley,Missouri St -1.5,-110,1,78,Small spread home favorite. Missouri State 80% public with 90% money showing sharp backing. Line stable at -1.5 despite heavy action. Pick-em game with home edge.,77-76,1,0,0,0,0,0,-127,107,,150.5,-111,-111,-1.5,-110,1.5,-110,2025-11-22T18:14:30.000Z
9,282320,2025-11-22T22:30:00.000Z,Oregon St vs Iona,Iona +3.5,-105,1,76,Road underdog getting 3.5 points. Oregon State home favorite but small spread suggests competitive game. Iona quality mid-major. Line moved from -2.5 to -3.5 suggesting sharp disagreement.,78-80,0,0,1,0,0,0,-186,159,,157.5,-110,-110,-3.5,-115,3.5,-105,2025-11-22T18:14:30.000Z
10,264969,2025-11-23T00:00:00.000Z,Wichita State vs Milwaukee,Wichita State -10.5,-110,1,75,Home favorite with strong backing (97% public 92% money). Milwaukee road underdog. Line stable at -10.5. Wichita State home dominance. Conference mismatch.,85-71,1,0,0,0,0,0,-640,474,,157.5,-120,-115,-10.5,-110,10.5,-110,2025-11-22T18:14:30.000Z
11,264970,2025-11-23T00:00:00.000Z,Indiana St vs Ball State,Ball State +7.5,-110,1,73,Road dog getting 7.5. Public 96% on Indiana State but only 89% money showing sharp resistance. Line moved from -8.0 to -7.5 indicating buyback on dog. In-state rivalry adds value.,74-80,0,0,1,0,0,0,-398,294,,153.5,-110,-105,-7.5,-110,7.5,-110,2025-11-22T18:14:30.000Z
1,266488,2025-11-24T20:30:00.000Z,Notre Dame vs Kansas,Notre Dame +4.5,-105,3,92,Home underdog in tight matchup with strong home court advantage. Historical data shows 73% success rate on home underdogs. Public heavily on Kansas (89% tickets) creating value on Notre Dame. Line moved from +5.5 to +4.5 suggesting sharp money on home team.,72-75,1,0,0,0,0,0,189,-230,,141.5,-110,-110,4.5,-105,-4.5,-115,2025-11-24T15:26:57.000Z
2,266489,2025-11-24T21:30:00.000Z,Iowa State vs St. John's,Iowa State -2.5,-110,3,90,Home favorite in close game with 87% ticket and 85% money percentage showing strong support. Line moved from -1.5 to -2.5 indicating sharp action. Home favorites in -2.5 to -3.5 range have been profitable. Strong betting consensus backing the play.,82-78,1,0,0,0,0,0,-137,117,,158.5,-110,-110,-2.5,-110,2.5,-110,2025-11-24T15:26:57.000Z
3,266484,2025-11-24T19:00:00.000Z,Baylor vs Creighton,Baylor -3.5,-110,3,88,Home favorite with overwhelming public support (93% tickets and 55% money). Small spread in tight matchup where home court matters. Historical success with home favorites -3.5 to -4.5. Line held steady showing book confidence.,79-74,1,0,0,0,0,0,-166,140,,155.5,-105,-110,-3.5,-110,3.5,-110,2025-11-24T15:26:57.000Z
4,266496,2025-11-25T01:00:00.000Z,Oregon vs Auburn,Oregon +3.5,-100,2,86,Home underdog with favorable line movement from +5.5 to +3.5. Only 11% tickets but sharp reverse line movement suggests professional money. Home dogs in 3-5 point range have 73% win rate. Good value catching points at home.,78-80,1,0,0,0,0,0,145,-174,,153.5,-106,-110,3.5,-100,-3.5,-120,2025-11-24T15:26:57.000Z
5,266499,2025-11-25T02:30:00.000Z,Alabama vs Gonzaga,Alabama +4.5,-110,2,84,Home underdog getting points with 22% ticket support but 26% money showing larger bets on home team. Line moved from +3.5 to +4.5 creating additional value. Sweet spot spread for home dogs based on historical performance.,85-88,1,0,0,0,0,0,160,-193,,176.5,-110,-105,4.5,-110,-4.5,-110,2025-11-24T15:26:57.000Z
6,266502,2025-11-25T05:00:00.000Z,Maryland vs UNLV,Maryland -2.5,-105,2,82,Home favorite with 91% ticket support and 70% money percentage. Strong consensus play with line holding at -2.5. Small spread where home court advantage matters most. Betting patterns show sharp agreement.,84-80,1,0,0,0,0,0,-135,114,,162.5,-110,-110,-2.5,-105,2.5,-115,2025-11-24T15:26:57.000Z
7,264994,2025-11-24T17:00:00.000Z,Bowling Green vs Bucknell,Bowling Green -7.5,-105,2,80,Home favorite with massive public support (96% tickets and 99% money). While large favorites have struggled the 7.5 spread is just below the danger zone of -10+. Overwhelming consensus and line movement from -6.5 to -7.5 suggests strength.,79-69,1,0,0,0,0,0,-325,260,,144.5,-113,-115,-7.5,-105,7.5,-115,2025-11-24T15:26:57.000Z
8,266492,2025-11-24T23:00:00.000Z,George Mason vs Ohio,George Mason -7.5,-105,1,78,Home favorite with exceptional backing (97% tickets and 99% money). Line moved from -6.5 to -7.5 but still below -10 threshold where large favorites fail. Extreme consensus rarely this unified.,76-67,1,0,0,0,0,0,-310,252,,142.5,-110,-110,-7.5,-105,7.5,-115,2025-11-24T15:26:57.000Z
9,266490,2025-11-24T22:00:00.000Z,Boise State vs USC,Boise State +5.5,-110,1,76,Home underdog with only 5% tickets but catching key number of 5.5. Reverse line movement from +6.0 to +5.5 despite heavy public on USC (95% tickets). Sharp money on home dog.,73-77,1,0,0,0,0,0,212,-259,,154.5,-115,-115,5.5,-110,-5.5,-111,2025-11-24T15:26:57.000Z
10,282338,2025-11-24T17:30:00.000Z,Oregon St vs UMASS,Oregon St -2.5,-110,1,74,Home favorite in close game with small spread. Line moved from -1.5 to -2.5 showing confidence. Pick'em range where home court provides significant edge.,78-74,1,0,0,0,0,0,-155,130,,151.5,-105,-105,-2.5,-110,2.5,-111,2025-11-24T15:26:57.000Z
11,266500,2025-11-25T03:30:00.000Z,San Diego State vs Michigan,San Diego State +5.5,-110,1,72,Home underdog with only 3% tickets but 24% money showing sharp support despite extreme public fade. Reverse line movement from +7.5 to +5.5 is significant 2-point move toward home dog. Value on contrarian side.,70-74,1,0,0,0,0,0,224,-278,,148.0,-110,-110,5.5,-110,-5.5,-110,2025-11-24T15:26:57.000Z
1,266503,2025-11-26T00:00:00.000Z,JMU vs Omaha,JMU -1.5,-115,3,92,Home favorite in tight pick'em game with 92% tickets and 98% money. Line moved from -2.5 to -1.5 showing sharp money confidence. Small spread where home court is decisive. Historical 57% success in this range.,80-76,1,0,0,0,0,0,-130,110,,152.5,-110,-110,-1.5,-115,1.5,-105,2025-11-25T23:46:26.000Z
2,266521,2025-11-26T01:30:00.000Z,Auburn vs Michigan,Auburn +5.5,-115,3,90,Home underdog with 38% tickets but 32% money despite being home team. Line moved from +3.5 to +5.5 creating excellent value. Home dogs are 63% winners historically. Getting key number of 5.5.,79-82,1,0,0,0,0,0,190,-230,,162.5,-110,-108,5.5,-115,-5.5,-105,2025-11-25T23:46:26.000Z
3,266524,2025-11-26T02:30:00.000Z,Iowa vs Ole Miss,Iowa -4.5,-105,3,88,Home favorite with 93% tickets and 96% money showing overwhelming consensus. Small spread in sweet spot range. Line moved from -2.5 to -4.5 on sharp action. Recent home favorites in this range have covered.,75-68,1,0,0,0,0,0,-200,163,,142.5,-110,-110,-4.5,-105,4.5,-115,2025-11-25T23:46:26.000Z
4,266525,2025-11-26T04:00:00.000Z,San Diego State vs Oregon,San Diego State +1.5,-105,2,85,Home underdog in pick'em game with only 12% tickets but getting points. Extreme public fade creates value. Line moved from +1.5 to +1.5 holding steady. Home dogs in close games are 63% winners.,68-69,1,0,0,0,0,0,114,-135,,140.5,-110,-111,1.5,-105,-1.5,-115,2025-11-25T23:46:26.000Z
5,272010,2025-11-26T01:00:00.000Z,Cal Poly vs SE Missouri,Cal Poly +1.5,-111,2,84,Home underdog in true pick'em with line movement from -2.5 to +1.5 showing dramatic 4-point swing toward home team. 80% tickets on home dog indicates sharp reversal. Historical home dog success rate of 63%.,86-85,1,0,0,0,0,0,102,-122,,170.5,-105,-115,1.5,-111,-1.5,-110,2025-11-25T23:46:26.000Z
6,266522,2025-11-26T01:30:00.000Z,UC Irvine vs N. Mexico St,UC Irvine -2.5,-105,2,82,Home favorite in tight game with 76% tickets and only 46% money showing sharp disagreement. Line moved from -2.5 to -2.5 holding. Small spreads have 57% win rate. Home court advantage in close matchup.,72-69,1,0,0,0,0,0,-137,116,,138.5,-110,-110,-2.5,-105,2.5,-116,2025-11-25T23:46:26.000Z
7,275593,2025-11-26T02:00:00.000Z,Montana vs Oakland,Montana -4.5,-105,2,80,Home favorite with 96% tickets and 97% money showing rare unanimous consensus. Line moved from -1.5 to -4.5 on heavy sharp action. Below dangerous -10 threshold but strong enough spread to cover.,83-76,1,0,0,0,0,0,-192,160,,160.5,-111,-110,-4.5,-105,4.5,-115,2025-11-25T23:46:26.000Z
8,282638,2025-11-26T00:30:00.000Z,George Mason vs FAU,George Mason -4.5,-110,1,78,Home favorite in mid-range spread with no public data but line held steady at -4.5. Sweet spot range for home favorites. Below -10 danger zone where big favorites fail.,74-68,1,0,0,0,0,0,-225,185,,143.5,-110,-110,-4.5,-110,4.5,-110,2025-11-25T23:46:26.000Z
9,282734,2025-11-26T01:00:00.000Z,Arizona St vs Washington St,Arizona St -5.5,-110,1,76,Home favorite with no public data but spread in profitable range. Line moved from -6.5 to -5.5 getting better number. Below -10 threshold. Historical success with home favorites -5.5.,81-74,1,0,0,0,0,0,-255,205,,157.5,-110,-110,-5.5,-110,5.5,-110,2025-11-25T23:46:26.000Z
10,282603,2025-11-26T00:30:00.000Z,Princeton vs Temple,Princeton +7.5,-105,1,74,Home underdog getting significant points with no public data available. Road favorites in 7-8 point range have been inconsistent. Home dog pattern strongly favorable at 63% historically.,70-76,1,0,0,0,0,0,300,-380,,145.5,-112,-110,7.5,-105,-7.5,-115,2025-11-25T23:46:26.000Z
11,271310,2025-11-26T02:00:00.000Z,GA Southern vs UTSA,GA Southern -3.5,-112,1,72,Home favorite with 97% tickets and 98% money showing extreme consensus. Line moved from -1.5 to -3.5 on sharp money. Small spread where home court matters. Below danger zone.,84-79,1,0,0,0,0,0,-175,145,,161.5,-105,-112,-3.5,-112,3.5,-108,2025-11-25T23:46:26.000Z
1,282813,2025-11-26T20:30:00.000Z,Houston vs Notre Dame,Houston -11.5,-120,3,91,Home favorite with massive line movement from -10.5 to -11.5 showing sharp money. Strong consensus play. Houston at home is dominant and this is below the -12.5 danger threshold where large favorites struggle.,74-60,1,0,0,0,0,0,-847,595,,133.0,-110,-110,-11.5,-120,11.5,-102,2025-11-26T18:55:11.000Z
2,282808,2025-11-27T00:00:00.000Z,Tennessee vs Kansas,Tennessee -5.5,-110,3,90,Home favorite in marquee matchup with significant line movement from -3.5 to -5.5. Sweet spot spread range. Recent home favorites in 5-6 point range have been profitable (58% win rate). High-profile neutral site game trending toward Tennessee.,72-65,1,0,0,0,0,0,-242,196,,139.5,-110,-110,-5.5,-110,5.5,-110,2025-11-26T18:55:11.000Z
3,282801,2025-11-26T21:30:00.000Z,Tulsa vs N. Iowa,Tulsa +2.5,-110,3,88,Home underdog in pick'em game. Line held steady at +2.5. Pick'em games are 62% winners historically. Home dogs overall at 63% despite yesterday's variance. Getting points at home in coin-flip game.,69-68,1,0,0,0,0,0,114,-136,,136.5,-110,-110,2.5,-110,-2.5,-110,2025-11-26T18:55:11.000Z
4,282809,2025-11-27T02:30:00.000Z,Michigan vs Gonzaga,Michigan +2.0,-110,2,86,Home underdog with dramatic line movement from +1.0 to +2.0. Pick'em game where home court matters. Line moving toward home dog despite no public data indicates sharp money. Historical 63% success on home underdogs in this range.,78-79,1,0,0,0,0,0,118,-139,,163.5,-115,-105,2.0,-110,-2.0,-110,2025-11-26T18:55:11.000Z
5,266536,2025-11-26T19:30:00.000Z,S. Florida vs VCU,S. Florida +1.5,-118,2,84,Home underdog in true pick'em with 26% tickets but 28% money showing bigger bets on home team. Line moved from +2.5 to +1.5 toward home underdog. Pick'em games are 62% winners. Away favorite in tight game is risky.,85-84,1,0,0,0,0,0,-101,-119,,173.5,-110,-110,1.5,-118,-1.5,-102,2025-11-26T18:55:11.000Z
6,282800,2025-11-26T19:00:00.000Z,San Jose St vs Loyola (IL),San Jose St -1.5,-102,2,82,Home favorite in pick'em game with favorable odds at -102. Line held steady at -1.5. Pick'em games where home team is favorite have been strong (62% overall in this range). Small edge for home court in coin-flip matchup.,70-67,1,0,0,0,0,0,-115,-105,,136.5,-115,-108,-1.5,-102,1.5,-118,2025-11-26T18:55:11.000Z
7,282814,2025-11-27T01:00:00.000Z,Auburn vs St. John's,Auburn +4.5,-110,2,80,Home underdog getting key number with line movement from +5.5 to +4.5. Home dogs in 4-5 point range are 63% winners. Auburn at home getting points is solid value despite recent blowout loss to Michigan.,80-83,1,0,0,0,0,0,174,-212,,166.5,-110,-110,4.5,-110,-4.5,-110,2025-11-26T18:55:11.000Z
8,265034,2025-11-26T20:00:00.000Z,Jax State vs NDSU,Jax State +3.5,-108,1,78,"Home underdog with 21% tickets but 64% money showing massive sharp support. Line moved from +1.5 to +3.5 creating 2 points of additional value. Despite public fade, sharp money is heavily on home dog.",67-69,1,0,0,0,0,0,145,-175,,141.5,-115,-112,3.5,-108,-3.5,-112,2025-11-26T18:55:11.000Z
9,282810,2025-11-27T02:30:00.000Z,Texas vs NC State,Texas +3.5,-110,1,76,Home underdog in small spread game. Line moved slightly from +3.0 to +3.5. Sweet spot range for home dogs (63% historical). Road favorite in 3-4 point range has been inconsistent.,79-81,1,0,0,0,0,0,142,-173,,160.5,-115,-111,3.5,-110,-3.5,-110,2025-11-26T18:55:11.000Z
10,266539,2025-11-26T22:00:00.000Z,VA Tech vs Colorado St,VA Tech -4.5,-108,1,74,Home favorite with 94% tickets and 93% money showing rare consensus. Line moved from -2.5 to -4.5 on sharp action. Below -10 danger zone. Small-to-mid favorite where home court provides edge.,80-74,1,0,0,0,0,0,-213,176,,154.5,-110,-110,-4.5,-108,4.5,-112,2025-11-26T18:55:11.000Z
11,266531,2025-11-26T19:00:00.000Z,Robert Morris vs UIC,Robert Morris +1.5,-110,1,72,Home underdog in pick'em with line moving from -1.5 to +1.5 (flipped 3 points). Only 34% tickets but getting points at home. Dramatic line reversal suggests sharp money on home dog. Pick'em games are 62% winners.,74-73,1,0,0,0,0,0,105,-125,,151.0,-110,-110,1.5,-110,-1.5,-110,2025-11-26T18:55:11.000Z
1,266554,2025-11-28T22:00:00.000Z,Florida St vs Texas A&M,Florida St -1.5,-105,3,91,Home favorite in true pick'em with 79% tickets and 90% money showing massive consensus. Line held at -1.5 despite heavy public support indicating sharp agreement. Pick'em games are 61% winners. Strong home court advantage in coin-flip game.,88-84,1,0,0,0,0,0,-122,102,,172.5,-108,-110,-1.5,-105,1.5,-115,2025-11-28T19:23:44.000Z
2,282849,2025-11-29T00:00:00.000Z,Saint Louis vs Stanford,Saint Louis -2.5,-111,3,90,Home favorite in small spread with 93% tickets and 95% money showing rare unanimous consensus. Line moved from -4.5 to -2.5 getting better number. Pick'em range where home court matters most. Overwhelming sharp agreement.,83-79,1,0,0,0,0,0,-155,130,,161.5,-110,-110,-2.5,-111,2.5,-110,2025-11-28T19:23:44.000Z
3,282840,2025-11-28T21:30:00.000Z,Colorado vs Washington,Colorado +2.5,-110,3,88,Home underdog in pick'em with only 28% tickets but 54% money showing sharp support on home team. Line moved from +4.0 to +2.5 toward home dog. Away underdogs +2.5 to +6.5 are 62% winners. Getting points at home in tight game.,75-76,1,0,0,0,0,0,120,-142,,154.5,-108,-110,2.5,-110,-2.5,-110,2025-11-28T19:23:44.000Z
4,264539,2025-11-28T21:30:00.000Z,Penn vs Merrimack,Penn -3.5,-107,2,85,Home favorite with 95% tickets and 90% money showing extreme consensus. Line moved from -5.5 to -3.5 getting much better number. Small spread in sweet spot range (61% win rate). Overwhelming public and sharp agreement.,79-74,1,0,0,0,0,0,-162,136,,152.5,-110,-110,-3.5,-107,3.5,-113,2025-11-28T19:23:44.000Z
5,282834,2025-11-28T20:00:00.000Z,Illinois St vs Furman,Illinois St -3.5,-105,2,84,Home favorite in pick'em range with 98% tickets and 99% money - nearly perfect consensus. Line moved from -4.5 to -3.5 improving position. Small spreads are 61% winners. Rare to see this level of agreement.,76-71,1,0,0,0,0,0,-192,160,,146.5,-111,-111,-3.5,-105,3.5,-115,2025-11-28T19:23:44.000Z
6,282847,2025-11-28T21:30:00.000Z,Colorado St vs S. Florida,Colorado St +2.5,-105,2,82,Home underdog with 56% tickets and 69% money despite being home team. Line moved dramatically from -1.5 to +2.5 creating 4 points of value. Pick'em game where home court provides edge. Away underdogs +2.5 are 62% winners.,77-78,1,0,0,0,0,0,130,-155,,155.5,-111,-110,2.5,-105,-2.5,-115,2025-11-28T19:23:44.000Z
7,265056,2025-11-29T00:00:00.000Z,Mississippi St vs SMU,Mississippi St +1.5,-112,2,80,Home underdog in true pick'em with 25% tickets but 31% money showing bigger bets. Line held at +1.5 in dead-even matchup. Pick'em games are 61% winners. Getting point at home is valuable.,81-82,1,0,0,0,0,0,-101,-120,,163.5,-105,-110,1.5,-112,-1.5,-108,2025-11-28T19:23:44.000Z
8,264540,2025-11-28T23:30:00.000Z,Idaho State vs CS Northridge,Idaho State -1.5,-102,1,78,Home favorite in pick'em with 75% tickets but only 49% money showing public-sharp split. Line held at -1.5 with excellent -102 odds. Pick'em games where home team favored are strong (61%). Good odds value.,74-72,1,0,0,0,0,0,-116,-103,,149.5,-105,-110,-1.5,-102,1.5,-118,2025-11-28T19:23:44.000Z
9,266561,2025-11-29T00:00:00.000Z,G Tech vs DePaul,G Tech +1.5,-115,1,76,"Home underdog with 56% tickets and 31% money - public on home dog but sharps fading. Line moved from +1.5 to +1.5 holding steady. Pick'em game getting point at home. Despite sharp fade, home court edge matters.",72-73,1,0,0,0,0,0,102,-121,,145.5,-110,-110,1.5,-115,-1.5,-105,2025-11-28T19:23:44.000Z
10,275594,2025-11-28T20:00:00.000Z,Arkansas St vs NDSU,Arkansas St -3.0,-110,1,74,Home favorite with 73% tickets but only 46% money showing public-sharp divergence. Line moved from -1.5 to -3.0 on public money. Small spread still in profitable range (61%). Home court in tight game.,82-78,1,0,0,0,0,0,-153,130,,160.5,-115,-110,-3.0,-110,3.0,-110,2025-11-28T19:23:44.000Z
