rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
3,261578,2025-11-15T02:30:00.000Z,Spurs vs Warriors,Spurs -2.5,-107,2,86,Home favorite -2.5 at better than standard juice; supportive closing price.,119-114,1,0,0,0,0,0,-135,114,,234.5,-110,-110,-2.5,-107,2.5,-114,2025-11-14T23:52:00.000Z
4,261571,2025-11-15T00:00:00.000Z,Knicks vs Heat,Knicks -4.0,-110,2,85,NYK as home favorite in medium band; even price.,117-110,1,0,0,0,0,0,-177,146,,235.5,-110,-110,-4.0,-110,4.0,-110,2025-11-14T23:52:00.000Z
5,261572,2025-11-15T00:30:00.000Z,Pistons vs 76ers,Pistons -7.0,-110,2,84,Home favorite -7.0; standard juice; mid-large band fit.,116-107,1,0,0,0,0,0,-230,190,,232.5,-110,-110,-7.0,-110,7.0,-110,2025-11-14T23:52:00.000Z
6,261575,2025-11-15T01:00:00.000Z,Rockets vs Trail Blazers,Rockets -8.5,-110,1,78,Home favorite -8.5 at even vig; acceptable edge.,122-111,1,0,0,0,0,0,-330,270,,236.5,-110,-110,-8.5,-110,8.5,-110,2025-11-14T23:52:00.000Z
7,261576,2025-11-15T01:00:00.000Z,Pelicans vs Lakers,Lakers -10.5,-105,1,76,Away favorite -10.5; price -105 acceptable for large number with travelable offense.,112-124,0,0,1,0,0,0,355,-457,,229.5,-110,-105,10.5,-110,-10.5,-110,2025-11-14T23:52:00.000Z
8,261787,2025-11-14T02:00:00.000Z,Jazz vs Hawks,Hawks -1.5,-115,1,75,Away favorite -1.5 in coin-flip band; accept -115.,113-116,0,0,1,0,0,0,110,-130,,233.5,-110,-110,1.5,-105,-1.5,-115,2025-11-14T23:52:00.000Z
9,261570,2025-11-15T00:00:00.000Z,Magic vs Nets,Magic -14.5,-105,1,74,Large home favorite at reduced juice; only at listed number.,125-104,1,0,0,0,0,0,-874,587,,228.0,-110,-110,-14.5,-105,14.5,-115,2025-11-14T23:52:00.000Z
10,261786,2025-11-14T02:00:00.000Z,Suns vs Pacers,Under 233.5,-110,1,70,Totals frameworks show edges when markets inflate; 233.5 playable to the Under at even vig.,116-112,0,0,0,0,0,1,-185,150,,233.5,-110,-110,-3.5,-115,3.5,-105,2025-11-14T23:52:00.000Z
1,261570,2025-11-15T00:00:00.000Z,Magic vs Nets,Magic -14.5,-105,3,90,Large home favorite at reduced juice; clear class gap; stable -14.5 in _last.,124-104,1,0,0,0,0,0,-924,625,,224.5,-110,-110,-14.5,-105,14.5,-115,2025-11-14T20:54:00.000Z
2,261573,2025-11-15T01:00:00.000Z,Timberwolves vs Kings,Timberwolves -11.5,-110,2,88,Elite home favorite at even vig in double-digit band; margin profile supports cover.,129-112,1,0,0,0,0,0,-612,452,,240.0,-110,-110,-11.5,-110,11.5,-110,2025-11-14T20:54:00.000Z
3,261574,2025-11-15T01:00:00.000Z,Bucks vs Hornets,Bucks -9.5,-105,2,86,Mid-large home favorite at advantageous juice; defense mismatch aids cover.,126-112,1,0,0,0,0,0,-392,300,,239.5,-110,-110,-9.5,-105,9.5,-115,2025-11-14T20:54:00.000Z
4,261575,2025-11-15T01:00:00.000Z,Rockets vs Trail Blazers,Rockets -7.5,-112,2,85,Home favorite under double digits with -7.5 _last and standard-plus juice.,121-110,1,0,0,0,0,0,-315,255,,236.5,-110,-110,-7.5,-112,7.5,-108,2025-11-14T20:54:00.000Z
5,261571,2025-11-15T00:00:00.000Z,Knicks vs Heat,Knicks -6.5,-110,2,84,Home favorite in mid band; -6.5/-110 exactly from _last columns.,118-109,1,0,0,0,0,0,-250,205,,239.5,-115,-112,-6.5,-110,6.5,-110,2025-11-14T20:54:00.000Z
6,261572,2025-11-15T00:30:00.000Z,Pistons vs 76ers,Pistons -3.5,-115,1,79,Market tightened to -3.5 in _last; accept -115 for key number at home.,114-108,1,0,0,0,0,0,-173,145,,229.5,-105,-110,-3.5,-115,3.5,-105,2025-11-14T20:54:00.000Z
7,261576,2025-11-15T01:00:00.000Z,Pelicans vs Lakers,Lakers -9.5,-115,1,77,Away favorite with scalable offense; -9.5/-115 in _last—lay if price holds.,112-123,0,0,1,0,0,0,360,-465,,227.5,-110,-110,9.5,-105,-9.5,-115,2025-11-14T20:54:00.000Z
8,261577,2025-11-15T01:30:00.000Z,Mavericks vs Clippers,Mavericks -2.5,-110,1,76,Home favorite in coin-flip band with exact -2.5/-110 in _last fields.,115-110,1,0,0,0,0,0,120,-142,,219.5,-110,-110,2.5,-110,-2.5,-110,2025-11-14T20:54:00.000Z
9,261578,2025-11-15T02:30:00.000Z,Spurs vs Warriors,Spurs -2.5,-115,1,74,Home favorite -2.5 at -115 in _last; slight edge despite prior volatility.,118-114,1,0,0,0,0,0,-142,120,,233.5,-110,-110,-2.5,-115,2.5,-105,2025-11-14T20:54:00.000Z
10,261572,2025-11-15T00:30:00.000Z,Pistons vs 76ers,Under 229.5,-110,1,70,"Total trimmed to 229.5 in _last; at even vig, modest under lean.",112-110,0,0,0,0,0,1,-173,145,,229.5,-110,-110,-3.5,-115,3.5,-105,2025-11-14T20:54:00.000Z
1,261788,2025-11-15T22:00:00.000Z,Cavaliers vs Grizzlies,Cavaliers -11.5,-110,3,90,Large home favorite with even vig; Memphis ATS struggle supports two-digit margin.,128-111,1,0,0,0,0,0,-520,410,,240.5,-105,-110,-11.5,-110,11.5,-110,2025-11-15T18:24:00.000Z
2,261792,2025-11-16T01:00:00.000Z,Timberwolves vs Nuggets,Timberwolves -2.5,-110,2,88,Short home favorite in coin-flip band; Minnesota strong at home versus spread.,121-116,1,0,0,0,0,0,-142,120,,234.5,-110,-110,-2.5,-110,2.5,-110,2025-11-15T18:24:00.000Z
3,261790,2025-11-16T00:00:00.000Z,Pacers vs Raptors,Raptors -6.5,-115,2,86,Road favorite on -6.5 _last at -115; acceptable mid-range favorite band.,114-122,0,0,1,0,0,0,232,-290,,233.5,-110,-110,6.5,-109,-6.5,-115,2025-11-15T18:24:00.000Z
4,261791,2025-11-16T01:00:00.000Z,Bucks vs Lakers,Lakers -1.5,-102,2,85,Away favorite by a possession or less at reduced juice; positive early ATS profile.,115-117,0,0,1,0,0,0,105,-115,,231.0,-112,-109,1.5,-118,-1.5,-102,2025-11-15T18:24:00.000Z
5,261789,2025-11-16T00:00:00.000Z,Hornets vs Thunder,Thunder -17.5,-109,2,84,Massive away favorite; -17.5/-109 listed in _last; strong MOV and ATS to date.,106-128,0,0,1,0,0,0,900,-1625,,224.5,-110,-110,17.5,-112,-17.5,-109,2025-11-15T18:24:00.000Z
6,261790,2025-11-16T00:00:00.000Z,Pacers vs Raptors,Under 233.5,-110,1,79,High total with road favorite; modest Under lean at even vig.,114-112,0,0,0,0,0,1,232,-290,,233.5,-110,-110,6.5,-109,-6.5,-115,2025-11-15T18:24:00.000Z
7,261788,2025-11-15T22:00:00.000Z,Cavaliers vs Grizzlies,Under 240.5,-110,1,78,High total for double-digit favorite; correlation favors an Under edge.,128-111,0,0,0,0,0,1,-520,410,,240.5,-105,-110,-11.5,-110,11.5,-110,2025-11-15T18:24:00.000Z
8,261791,2025-11-16T01:00:00.000Z,Bucks vs Lakers,Under 231.0,-112,1,76,Tight spread suggests half-court possessions; accept -112 at current total.,115-117,0,0,0,0,0,1,105,-115,,231.0,-112,-109,1.5,-118,-1.5,-102,2025-11-15T18:24:00.000Z
9,261792,2025-11-16T01:00:00.000Z,Timberwolves vs Nuggets,Under 234.5,-110,1,74,Elevated total versus strong home defense profile; standard vig.,121-116,0,0,0,0,0,1,-142,120,,234.5,-110,-110,-2.5,-110,2.5,-110,2025-11-15T18:24:00.000Z
10,261789,2025-11-16T00:00:00.000Z,Hornets vs Thunder,Thunder ML,-1625,1,70,Extreme mismatch reflected in ML; low unit exposure due to price.,106-128,0,0,0,1,0,0,900,-1625,,224.5,-110,-110,17.5,-112,-17.5,-109,2025-11-15T18:24:00.000Z
1,261802,2025-11-18T00:00:00.000Z,Pistons vs Pacers,Pistons -11.5,-105,3,90,Double-digit home favorite at advantageous juice; Pistons’ early-season win/margin strong; Pacers struggling.,124-106,1,0,0,0,0,0,-550,410,,232.5,-115,-109,-11.5,-105,11.5,-115,2025-11-17T14:55:33.000Z
2,261808,2025-11-18T02:00:00.000Z,Nuggets vs Bulls,Nuggets -13.5,-110,2,88,Elite home favorite in high-cover band; Denver MOV strong; Bulls middling; standard juice.,130-112,1,0,0,0,0,0,-850,575,,241.5,-105,-110,-13.5,-110,13.5,-110,2025-11-17T14:55:33.000Z
3,261805,2025-11-18T00:30:00.000Z,Raptors vs Hornets,Raptors -8.5,-105,2,86,Mid-large home favorite at reduced juice; Hornets below-average; Toronto trending up.,125-112,1,0,0,0,0,0,-355,280,,239.5,-112,-110,-8.5,-105,8.5,-115,2025-11-17T14:55:33.000Z
4,261803,2025-11-18T00:00:00.000Z,76ers vs Clippers,76ers -5.5,-112,2,85,Home favorite in -4.5 to -6 band; Clippers early trend weak; Sixers stable.,118-110,1,0,0,0,0,0,-214,180,,220.5,-111,-110,-5.5,-112,5.5,-109,2025-11-17T14:55:33.000Z
5,261801,2025-11-18T00:00:00.000Z,Cavaliers vs Bucks,Cavaliers -5.5,-115,2,84,Home favorite band; Cavs home form vs Bucks’ uneven margins; pay slight tax.,121-114,1,0,0,0,0,0,-260,207,,235.5,-105,-110,-5.5,-115,5.5,-105,2025-11-17T14:55:33.000Z
6,261804,2025-11-18T00:30:00.000Z,Heat vs Knicks,Heat -1.5,-110,1,79,Small home favorite coin-flip; Heat home edge; tight number offers modest value.,121-118,1,0,0,0,0,0,-120,-100,,244.5,-110,-110,-1.5,-110,1.5,-110,2025-11-17T14:55:33.000Z
7,261806,2025-11-18T01:00:00.000Z,Timberwolves vs Mavericks,Timberwolves -14.5,-105,1,78,Large home favorite at reduced juice; Wolves home strength vs Dallas early skid.,127-110,1,0,0,0,0,0,-900,600,,231.5,-115,-110,-14.5,-105,14.5,-115,2025-11-17T14:55:33.000Z
8,261807,2025-11-18T01:00:00.000Z,Pelicans vs Thunder,Thunder -17.5,-110,1,76,Massive road favorite with elite early dominance; low units due to size of spread.,105-124,0,0,1,0,0,0,1000,-1800,,225.5,-110,-110,17.5,-110,-17.5,-110,2025-11-17T14:55:33.000Z
9,261804,2025-11-18T00:30:00.000Z,Heat vs Knicks,Under 244.5,-110,1,74,Very high total in a competitive spread game; late-game pace can slow; even vig.,121-118,0,0,0,0,0,1,-120,-100,,244.5,-110,-110,-1.5,-110,1.5,-110,2025-11-17T14:55:33.000Z
10,261808,2025-11-18T02:00:00.000Z,Nuggets vs Bulls,Under 241.5,-105,1,70,Elevated total with strong home favorite; blowout scripts often suppress late scoring; reduced juice.,130-112,0,0,0,0,0,1,-850,575,,241.5,-105,-110,-13.5,-110,13.5,-110,2025-11-17T14:55:33.000Z
1,261813,2025-11-19T03:30:00.000Z,Lakers vs Jazz,Lakers -13.5,-108,3,91,Large home favorite at better-than-standard juice; Jazz margins weak; Lakers’ home form supports cover.,126-108,1,0,0,0,0,0,-674,495,,238.5,-115,-105,-13.5,-108,13.5,-112,2025-11-18T23:54:00.000Z
2,261812,2025-11-19T01:00:00.000Z,Spurs vs Grizzlies,Spurs -5.5,-114,2,88,Medium home favorite; Spurs positive MOV vs Memphis negative/ATS weakness.,121-112,1,0,0,0,0,0,-227,190,,233.5,-115,-114,-5.5,-114,5.5,-108,2025-11-18T23:54:00.000Z
3,261810,2025-11-19T00:30:00.000Z,Nets vs Celtics,Celtics -11.5,-102,2,86,Double-digit road favorite at reduced juice; Boston rating edge vs Brooklyn.,104-118,0,0,1,0,0,0,425,-550,,223.5,-105,-115,10.5,-118,-11.5,-102,2025-11-18T23:54:00.000Z
4,261814,2025-11-19T04:00:00.000Z,Trail Blazers vs Suns,Trail Blazers -2.5,-110,2,85,Short home favorite; market steady at -2.5; Portland home angle favorable.,121-117,1,0,0,0,0,0,-142,120,,236.5,-110,-110,-2.5,-110,2.5,-110,2025-11-18T23:54:00.000Z
5,261809,2025-11-19T00:00:00.000Z,Magic vs Warriors,Warriors -2.5,-110,2,84,Away favorite -2.5; Golden State matchup edges for narrow road cover.,112-116,0,0,1,0,0,0,119,-139,,223.5,-111,-110,2.5,-110,-2.5,-110,2025-11-18T23:54:00.000Z
6,261811,2025-11-19T00:30:00.000Z,Hawks vs Pistons,Pistons -2.5,-110,1,79,Detroit early form/ATS +/- strong; market now shows DET -2.5.,114-118,0,0,1,0,0,0,114,-135,,228.5,-110,-110,2.5,-110,-2.5,-110,2025-11-18T23:54:00.000Z
7,261814,2025-11-19T04:00:00.000Z,Trail Blazers vs Suns,Over 236.5,-110,1,78,Pace/space profiles for both; Over playable at even vig.,121-117,0,0,0,0,1,0,-142,120,,236.5,-110,-110,-2.5,-110,2.5,-110,2025-11-18T23:54:00.000Z
8,261810,2025-11-19T00:30:00.000Z,Nets vs Celtics,Under 223.5,-115,1,76,Blowout script risk caps late scoring; Boston defense/tempo supports Under.,104-118,0,0,0,0,0,1,425,-550,,223.5,-105,-115,10.5,-118,-11.5,-102,2025-11-18T23:54:00.000Z
9,261809,2025-11-19T00:00:00.000Z,Magic vs Warriors,Under 223.5,-111,1,74,Late half-court tendencies; market shading Away side; Under lean viable.,112-116,0,0,0,0,0,1,119,-139,,223.5,-111,-110,2.5,-110,-2.5,-110,2025-11-18T23:54:00.000Z
10,261811,2025-11-19T00:30:00.000Z,Hawks vs Pistons,Under 228.5,-110,1,72,Detroit defensive improvement and travel dynamics push modest Under.,114-118,0,0,0,0,0,1,114,-135,,228.5,-110,-110,2.5,-110,-2.5,-110,2025-11-18T23:54:00.000Z
1,261819,2025-11-20T01:00:00.000Z,Thunder vs Kings,Thunder -18.5,-110,3,92,Elite home juggernaut covering big bands; market at -18.5 with standard vig.,132-108,1,0,0,0,0,0,-1981,1100,,231.5,-115,-111,-18.5,-110,18.5,-110,2025-11-19T23:38:00.000Z
2,261821,2025-11-20T01:00:00.000Z,Timberwolves vs Wizards,Timberwolves -16.5,-115,2,89,Large home favorite vs bottom-tier; Wolves’ home margins back -16.5 at listed price.,128-108,1,0,0,0,0,0,-1398,850,,239.5,-110,-110,-16.5,-115,16.5,-105,2025-11-19T23:38:00.000Z
3,261820,2025-11-20T01:00:00.000Z,Pelicans vs Nuggets,Nuggets -13.5,-115,2,87,Denver’s elite profile supports road blowout; exact -13.5/-115 in _last.,117-132,0,0,1,0,0,0,600,-950,,233.5,-114,-108,13.5,-105,-13.5,-115,2025-11-19T23:38:00.000Z
4,261817,2025-11-20T00:30:00.000Z,Heat vs Warriors,Heat -10.5,-110,2,85,Steam to -10.5; Miami home strength and matchup justify laying it.,122-109,1,0,0,0,0,0,-415,320,,233.5,-110,-110,-10.5,-110,10.5,-110,2025-11-19T23:38:00.000Z
5,261822,2025-11-20T02:30:00.000Z,Mavericks vs Knicks,Knicks -7.5,-110,2,84,Road favorite -7.5 with rating edge; sustainable path to two-possession win.,114-122,0,0,1,0,0,0,242,-304,,230.5,-115,-109,7.5,-110,-7.5,-110,2025-11-19T23:38:00.000Z
6,261815,2025-11-20T00:00:00.000Z,Cavaliers vs Rockets,Rockets -1.5,-112,1,79,Market flipped to Houston favored; current form supports narrow road cover.,115-118,0,0,1,0,0,0,105,-125,,233.5,-115,-109,1.5,-108,-1.5,-112,2025-11-19T23:38:00.000Z
7,261816,2025-11-20T00:00:00.000Z,Pacers vs Hornets,Hornets -1.5,-115,1,78,Small road fave; guard edge vs Pacers at current juice.,118-120,0,0,1,0,0,0,-115,-125,,238.5,-105,-112,1.5,-105,-1.5,-115,2025-11-19T23:38:00.000Z
8,261823,2025-11-20T03:00:00.000Z,Trail Blazers vs Bulls,Bulls -4.5,-110,1,76,Chicago road fave -4.5; matchup edge suggests late cover.,113-119,0,0,1,0,0,0,147,-175,,242.5,-111,-110,4.5,-110,-4.5,-110,2025-11-19T23:38:00.000Z
9,261810,2025-11-19T00:30:00.000Z,Nets vs Celtics,Celtics -11.5,-102,1,75,Double-digit road favorite at reduced juice; defensive depth drives margin.,99-113,0,0,1,0,0,0,425,-550,,223.5,-105,-115,10.5,-118,-11.5,-102,2025-11-19T23:38:00.000Z
10,261809,2025-11-19T00:00:00.000Z,Magic vs Warriors,Over 223.5,-111,1,72,Warriors among top Over teams; 223.5 sits below their scoring median band.,121-113,0,0,0,0,1,0,119,-139,,223.5,-111,-110,2.5,-110,-2.5,-110,2025-11-19T23:38:00.000Z
1,261581,2025-11-22T00:30:00.000Z,Celtics vs Nets,Celtics -15.5,-110,3,92,Double-digit home favorite; top cover profiles justify -15.5 at equal juice.,124-104,1,0,0,0,0,0,-1074,711,,221.5,-111,-111,-15.5,-110,15.5,-110,2025-11-20T23:27:00.000Z
2,261580,2025-11-22T00:30:00.000Z,Raptors vs Wizards,Raptors -13.5,-115,2,89,Large home favorite vs bottom-tier; side value strongest at -13.5.,127-108,1,0,0,0,0,0,-774,560,,239.5,-110,-111,-13.5,-115,13.5,-105,2025-11-20T23:27:00.000Z
3,261824,2025-11-21T00:00:00.000Z,Magic vs Clippers,Magic -5.5,-115,2,88,Medium home favorite with improving ATS context; exact line/juice.,116-108,1,0,0,0,0,0,-221,182,,218.5,-110,-110,-5.5,-115,5.5,-105,2025-11-20T23:27:00.000Z
4,261583,2025-11-22T01:30:00.000Z,Mavericks vs Pelicans,Mavericks -2.5,-115,2,86,Short home favorite in coin-flip band; Dallas home edge.,119-114,1,0,0,0,0,0,-149,124,,228.5,-110,-110,-2.5,-115,2.5,-105,2025-11-20T23:27:00.000Z
5,261587,2025-11-22T03:00:00.000Z,Warriors vs Trail Blazers,Warriors -6.5,-110,2,85,Home favorite -6.5 with better roster form; accept listed price.,126-115,1,0,0,0,0,0,-245,197,,236.5,-114,-110,-6.5,-110,6.5,-110,2025-11-20T23:27:00.000Z
6,261826,2025-11-21T01:00:00.000Z,Bucks vs 76ers,Under 223.5,-110,1,79,Total drifted to 223.5; defensive lean at even vig.,113-108,0,0,0,0,0,1,105,-125,,223.5,-110,-110,1.5,-109,-1.5,-114,2025-11-20T23:27:00.000Z
7,261827,2025-11-21T01:00:00.000Z,Spurs vs Hawks,Spurs -1.5,-105,1,78,Small home favorite; playable spread band with acceptable juice.,119-116,1,0,0,0,0,0,-111,-107,,233.5,-110,-110,-1.5,-105,1.5,-115,2025-11-20T23:27:00.000Z
8,261586,2025-11-22T03:00:00.000Z,Jazz vs Thunder,Thunder -16.5,-110,1,77,Massive road favorite with elite differentials; lay -16.5 at exact price.,108-126,0,0,1,0,0,0,874,-1475,,233.5,-110,-110,16.5,-110,-16.5,-110,2025-11-20T23:27:00.000Z
9,261825,2025-11-21T01:00:00.000Z,Grizzlies vs Kings,Grizzlies -3.5,-108,1,75,Home favorite -3.5 at discounted juice; path to two-possession win.,121-116,1,0,0,0,0,0,-155,130,,234.5,-110,-110,-3.5,-108,3.5,-112,2025-11-20T23:27:00.000Z
10,261579,2025-11-22T00:00:00.000Z,Cavaliers vs Pacers,Over 237.5,-110,1,72,Both teams’ O/U tendencies support high-scoring script at current tag.,124-118,0,0,0,0,1,0,-874,575,,237.5,-110,-110,-13.5,-110,13.5,-110,2025-11-20T23:27:00.000Z
1,261824,2025-11-21T00:00:00.000Z,Magic vs Clippers,Magic -5.5,-115,3,90,"Magic home -5.5 favorite at fair vig; splits, form, matchup all support cover.",126-111,1,0,0,0,0,0,-221,182,,218.5,-110,-110,-5.5,-115,5.5,-105,2025-11-21T23:33:00.000Z
2,261581,2025-11-22T00:30:00.000Z,Celtics vs Nets,Celtics -14.5,-112,2,88,"Boston defense, home blowout profile justify double-digit lay; Nets poor road ATS.",124-108,1,0,0,0,0,0,-1050,700,,222.0,-110,-110,-14.5,-112,14.5,-108,2025-11-21T23:33:00.000Z
3,261580,2025-11-22T00:30:00.000Z,Raptors vs Wizards,Raptors -14.5,-110,2,86,"Large home favorite, Wizards league-worst metrics, fair juice at closing.",130-112,1,0,0,0,0,0,-900,645,,238.5,-108,-110,-14.5,-110,14.5,-110,2025-11-21T23:33:00.000Z
4,261583,2025-11-22T01:30:00.000Z,Mavericks vs Pelicans,Mavericks -4.5,-105,2,84,"Dallas home -4.5, splits suggest strong cover vs struggling Pelicans.",120-112,1,0,0,0,0,0,-179,150,,233.5,-115,-109,-4.5,-105,4.5,-115,2025-11-21T23:33:00.000Z
5,261587,2025-11-22T03:00:00.000Z,Warriors vs Trail Blazers,Warriors -9.5,-110,1,80,Warriors home -9.5 favorite; talent gap & closing line provide value.,128-116,1,0,0,0,0,0,-425,330,,237.0,-110,-106,-9.5,-110,9.5,-110,2025-11-21T23:33:00.000Z
6,261582,2025-11-22T01:00:00.000Z,Bulls vs Heat,Bulls -2.5,-110,1,78,"Bulls home -2.5, Heat roster/spot, closing line favor Chicago.",117-114,1,0,0,0,0,0,-141,120,,249.5,-115,-105,-2.5,-110,2.5,-110,2025-11-21T23:33:00.000Z
7,261584,2025-11-22T02:00:00.000Z,Suns vs Timberwolves,Timberwolves -4.5,-110,1,77,"Timberwolves -4.5 road favorite, defense/efficiency edge; closing line exact.",112-119,0,0,1,0,0,0,154,-180,,231.5,-110,-112,4.5,-110,-4.5,-110,2025-11-21T23:33:00.000Z
8,261579,2025-11-22T00:00:00.000Z,Cavaliers vs Pacers,Cavaliers -14.5,-110,1,75,"Big home favorite, Cavs defense/splits/trends fit exact closing number.",124-108,1,0,0,0,0,0,-1050,625,,241.5,-112,-110,-14.5,-110,14.5,-114,2025-11-21T23:33:00.000Z
9,261826,2025-11-21T01:00:00.000Z,Bucks vs 76ers,Over 223.5,-110,1,73,"Pace and 3pt shooting suggest higher scoring, closing total playable.",118-112,0,0,0,0,1,0,105,-125,,223.5,-110,-110,1.5,-109,-1.5,-114,2025-11-21T23:33:00.000Z
10,261586,2025-11-22T03:00:00.000Z,Jazz vs Thunder,Thunder -16.5,-110,1,71,"Thunder road favorite, ATS run and matchup justify exact closing line.",109-126,0,0,1,0,0,0,900,-1450,,233.5,-110,-110,16.5,-110,-16.5,-110,2025-11-21T23:33:00.000Z
1,261831,2025-11-23T01:00:00.000Z,Bulls vs Wizards,Bulls -12.5,-110,3,94,Bulls are heavy home favorites; Wizards struggle vs big spreads; historical big favs win.,121-104,1,0,0,0,0,0,-750,500,,243.5,-115,-105,-12.5,-110,12.5,-110,2025-11-22T18:19:00.000Z
2,261830,2025-11-23T00:00:00.000Z,Pelicans vs Hawks,Hawks -8.5,-115,3,91,Hawks strong as road fav; Pelicans recent ATS letdowns; Hawks' offense rolling.,109-120,0,0,1,0,0,0,-395,88,,231.5,-109,-112,8.5,-105,-8.5,-115,2025-11-22T18:19:00.000Z
3,261834,2025-11-23T03:00:00.000Z,Nuggets vs Kings,Nuggets -10.5,-110,2,88,Nuggets at home dominant; Kings poor ATS on road; line value at double-digits.,124-110,1,0,0,0,0,0,-600,410,,236.0,-110,-110,-10.5,-110,10.5,-110,2025-11-22T18:19:00.000Z
4,261833,2025-11-23T01:30:00.000Z,Mavericks vs Grizzlies,Mavericks -1.5,-105,2,86,"Mavericks at home, line movement towards favorites; Grizz bruised by injuries.",116-112,1,0,0,0,0,0,-115,-105,,229.5,-110,-110,-1.5,-105,1.5,-115,2025-11-22T18:19:00.000Z
5,261829,2025-11-22T22:00:00.000Z,Magic vs Knicks,Under 230.5,-110,2,85,Both teams trending under; low-scoring historical splits; public heavily on over.,110-107,0,0,0,0,0,1,-116,-103,,230.5,-110,-110,-1.5,-110,1.5,-110,2025-11-22T18:19:00.000Z
6,261832,2025-11-23T01:00:00.000Z,Bucks vs Pistons,Pistons +8.5,-105,1,78,Pistons often cover large road spreads; Bucks irregular home ATS performance lately.,116-110,0,0,1,0,0,0,-342,76,,223.0,-110,-110,8.5,-115,-8.5,-105,2025-11-22T18:19:00.000Z
7,261830,2025-11-23T00:00:00.000Z,Pelicans vs Hawks,Under 231.5,-112,1,76,Last 3 Pelicans games under; Hawks pace drops vs West conf foes; tickets split.,104-117,0,0,0,0,0,1,-395,88,,231.5,-109,-112,8.5,-105,-8.5,-115,2025-11-22T18:19:00.000Z
8,261829,2025-11-22T22:00:00.000Z,Magic vs Knicks,Knicks +1.5,-110,1,75,"Knicks away dogs adjust well; Magic home win rate strong, but Knicks matchup advantage.",108-109,0,0,1,0,0,0,-116,-103,,230.5,-110,-110,-1.5,-110,1.5,-110,2025-11-22T18:19:00.000Z
9,261833,2025-11-23T01:30:00.000Z,Mavericks vs Grizzlies,Under 229.5,-110,1,72,Mavericks games average 224; both teams lean slow tempo recently; public slant on over.,109-104,0,0,0,0,0,1,-115,-105,,229.5,-110,-110,-1.5,-105,1.5,-115,2025-11-22T18:19:00.000Z
10,261590,2025-11-26T04:00:00.000Z,Lakers vs Clippers,Over 223.5,-105,1,71,"LA rivalry, high-scoring recent meetings; tempo forecast up; sharps on over.",117-113,0,0,0,0,1,0,-110,-110,,223.5,-105,-115,1.5,-122,-1.5,102,2025-11-22T18:19:00.000Z
1,261837,2025-11-23T23:00:00.000Z,Celtics vs Magic,Celtics -4.5,-110,3,92,"Boston strong at home; Magic weak ATS on road, trend below.",116-109,1,0,0,0,0,0,-185,154,,222.5,-110,-110,-4.5,-110,4.5,-110,2025-11-23T17:57:00.000Z
2,261836,2025-11-23T23:00:00.000Z,Raptors vs Nets,Raptors -12.5,-110,3,91,Raptors top home cover team; Nets struggle as big dogs.,120-104,1,0,0,0,0,0,-750,512,,228.5,-114,-110,-12.5,-110,12.5,-110,2025-11-23T17:57:00.000Z
3,261840,2025-11-24T00:00:00.000Z,Thunder vs Trail Blazers,Thunder -15.5,-115,2,88,Thunder blowout potential; Blazers weak on road all year.,131-110,1,0,0,0,0,0,-1200,724,,233.5,-110,-110,-15.5,-115,15.5,-105,2025-11-23T17:57:00.000Z
4,261839,2025-11-23T23:00:00.000Z,Hawks vs Hornets,Hawks -7.5,-110,2,86,Hawks trending up ATS; Hornets low win probability.,124-112,1,0,0,0,0,0,-272,227,,231.5,-110,-110,-7.5,-110,7.5,-110,2025-11-23T17:57:00.000Z
5,261841,2025-11-24T01:00:00.000Z,Suns vs Spurs,Suns -2.5,-115,2,84,Suns getting healthy; Spurs fade as road dogs.,117-112,1,0,0,0,0,0,-148,124,,234.5,-110,-110,-2.5,-115,2.5,-105,2025-11-23T17:57:00.000Z
6,261842,2025-11-24T01:00:00.000Z,Jazz vs Lakers,Under 244.5,-118,1,79,Lakers/Jazz pacing down in recent weeks; value on under.,116-119,0,0,0,0,0,1,322,-417,,244.5,-118,-109,9.5,-110,-9.5,-110,2025-11-23T17:57:00.000Z
7,261834,2025-11-23T03:00:00.000Z,Nuggets vs Kings,Nuggets -10.5,-110,1,77,Nuggets reliable as big home favs; Kings match up issue.,124-113,1,0,0,0,0,0,-600,410,,236.0,-110,-110,-10.5,-110,10.5,-110,2025-11-23T17:57:00.000Z
8,261832,2025-11-23T01:00:00.000Z,Bucks vs Pistons,Pistons -8.5,-105,1,75,"Pistons as favorite ATS trend, Bucks injury impact.",109-119,0,0,1,0,0,0,-342,76,,223.0,-110,-110,8.5,-115,-8.5,-105,2025-11-23T17:57:00.000Z
9,261838,2025-11-23T23:00:00.000Z,Cavaliers vs Clippers,Cavaliers -8.5,-110,1,72,Cavs home D dominates; Clippers roster uncertain.,118-108,1,0,0,0,0,0,-395,305,,229.5,-105,-112,-8.5,-110,8.5,-110,2025-11-23T17:57:00.000Z
