rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
8,261613,2025-11-29T02:30:00.000Z,Nuggets vs Spurs,Spurs +7.5,-110,1,75,"A high spread for the Spurs on the road. While the Nuggets are strong, the Spurs often play tighter against top-tier teams than they should. The line is holding steady, offering a decent dog pick.",122-116,0,0,1,0,0,0,-322,260,,238.5,-115,-110.0,-7.5,-110,7.5,-110,2025-11-28T11:33:10.000Z
9,261610,2025-11-29T00:30:00.000Z,Hawks vs Cavaliers,Under 236.5,-110,1,72,"The Cavaliers play at a slower pace and have a top-tier defense. The Hawks are a high-paced team, but the Cavaliers can control the tempo. This game has a higher probability of being a defensive battle.",115-110,0,0,0,0,0,1,195,-238,,236.5,-115,-110.0,6.5,-110,-6.5,-110,2025-11-28T11:33:10.000Z
10,261608,2025-11-29T00:30:00.000Z,Pistons vs Magic,Over 231.5,-115,1,70,"Two teams with poor defenses playing at home/away. The Pistons at home can push the pace, and the Magic, while defensively capable, have been in some higher-scoring affairs lately.",118-115,0,0,0,0,1,0,-155,130,,231.5,-115,-105.0,-3.5,-105,3.5,-115,2025-11-28T11:33:10.000Z
1,261876,2025-12-02T02:00:00.000Z,Nuggets vs Mavericks,Mavericks +11.5,-115,3,92,"The Mavericks have shown they can keep games competitive. 11.5 is a massive spread for a road game against a top team. Our historical data strongly favors the away underdog spread, making this a 3-unit play.",118-110,0,0,1,0,0,0,-524,390,,234.5,-115,-110.0,-11.5,-105,11.5,-115,2025-12-01T14:18:54.000Z
2,261870,2025-12-02T00:00:00.000Z,Wizards vs Bucks,Wizards +10.5,-115,3,91,"The Wizards are another massive road underdog. The Bucks have been inconsistent, and this large spread offers significant value, perfectly aligning with our highest-ROI betting pattern.",114-106,1,0,0,0,0,0,330,-425,,231.5,-110,-110.0,10.5,-115,-10.5,-105,2025-12-01T14:18:54.000Z
3,261869,2025-12-02T00:00:00.000Z,Pacers vs Cavaliers,Pacers +4.5,-110,2,88,"The Pacers are a strong home team and 4.5 points against a good Cavaliers team is a good line for an underdog that could win outright. This is a rare Home Dog Spread pick, but the value is too good to pass up.",115-113,1,0,0,0,0,0,160,-191,,231.5,-110,-110.0,4.5,-110,-4.5,-110,2025-12-01T14:18:54.000Z
4,261877,2025-12-02T03:00:00.000Z,Lakers vs Suns,Suns +4.5,-105,2,85,The Suns are a solid away dog receiving 4.5 points against the Lakers. This is a tight rivalry game where the spread acts as an insurance policy. The slightly better odds (-105) add to the value.,117-115,0,0,1,0,0,0,-198,169,,235.5,-105,-110.0,-4.5,-115,4.5,-105,2025-12-01T14:18:54.000Z
5,261871,2025-12-02T00:00:00.000Z,Pistons vs Hawks,Hawks +9.5,-105,2,82,Another large road underdog spread at 9.5 points. The Pistons are favorites but have struggled to maintain large leads. The slightly lower odds on the underdog spread (-105) are a plus.,116-110,0,0,1,0,0,0,-425,330,,233.0,-110,-110.0,-9.5,-115,9.5,-105,2025-12-01T14:18:54.000Z
6,261875,2025-12-02T02:00:00.000Z,Jazz vs Rockets,Under 234.5,-110,1,78,"The Rockets are heavy favorites with a strong defense at home. The Jazz's offense can struggle on the road. The total has held steady, and the Rockets will look to grind this one out, supporting the Under.",119-105,0,0,0,0,0,1,472,-650,,234.5,-108,-110.0,11.5,-105,-11.5,-115,2025-12-01T14:18:54.000Z
7,261874,2025-12-02T00:30:00.000Z,Heat vs Clippers,Heat -6.5,-110,1,75,"The Heat are solid at home and the Clippers have been inconsistent. Given the spread movement has been stable, trusting the Heat's defensive efficiency to cover a moderate home favorite spread.",112-104,1,0,0,0,0,0,-258,210,,236.5,-108,-110.0,-6.5,-110,6.5,-110,2025-12-01T14:18:54.000Z
8,261873,2025-12-02T00:30:00.000Z,Magic vs Bulls,Bulls +9.5,-115,1,73,"The Bulls are a decent team getting a very high number of points (9.5) on the road against the Magic. We lean toward the dog here due to the spread size, despite the Magic's home strength.",118-112,0,0,1,0,0,0,-370,292,,239.5,-110,-110.0,-9.5,-105,9.5,-115,2025-12-01T14:18:54.000Z
9,261872,2025-12-02T00:30:00.000Z,Nets vs Hornets,Under 228.5,-110,1,71,"Both teams can play at a slower pace and have decent defensive efficiency. The total score has not moved much, suggesting this line is correct. We take the Under in a low-conviction pick due to volatile totals results.",112-108,0,0,0,0,0,1,160,-191,,228.5,-115,-110.0,4.5,-110,-4.5,-110,2025-12-01T14:18:54.000Z
1,261878,2025-12-03T00:00:00.000Z,76ers vs Wizards,Wizards +13.5,-115,3,96,Trend Play: Massive road dogs (>10pts) are 3-0 in the last dataset. Wizards are coming off a confidence-boosting win vs Bucks. 13.5 is too many points for a team playing fast offense.,124-118,0,0,1,0,0,0,-850,555,,235.5,-114,-112.0,-13.5,-105,13.5,-115,2025-12-02T18:00:00.000Z
2,261883,2025-12-03T04:00:00.000Z,Warriors vs Thunder,Warriors +11.5,-110,3,94,"Home Dog Value: Even without stars, the Warriors system at home is competitive. Betting double-digit home dogs is a high-percentage variance play in the NBA.",115-108,1,0,0,0,0,0,432,-587,,223.5,-110,-110.0,11.5,-110,-11.5,-110,2025-12-02T18:00:00.000Z
3,261882,2025-12-03T01:00:00.000Z,Pelicans vs Timberwolves,Pelicans +12.5,-110,3,91,Market Overreaction: Similar to the Warriors pick. The Timberwolves are elite but prone to playing down to competition. 12.5 points covers a standard 10-point loss.,118-110,1,0,0,0,0,0,472,-662,,231.5,-110,-110.0,12.5,-110,-12.5,-110,2025-12-02T18:00:00.000Z
4,261880,2025-12-03T01:00:00.000Z,Celtics vs Knicks,Celtics -1.0,-106,2,88,"Tight Spread: In near pick'em games involving elite teams, home court is the deciding factor. Celtics at home laying only 1 point is value.",114-110,1,0,0,0,0,0,-108,-112,,230.5,-112,-110.0,-1.0,-106,1.0,-106,2025-12-02T18:00:00.000Z
5,261881,2025-12-03T01:00:00.000Z,Spurs vs Grizzlies,Spurs -5.5,-108,2,85,Line Read: Spurs favored by multiple possessions suggests confidence in their matchup advantage versus a struggling Grizzlies squad.,118-110,1,0,0,0,0,0,-205,170,,232.0,-110,-110.0,-5.5,-108,5.5,-112,2025-12-02T18:00:00.000Z
6,261879,2025-12-03T00:30:00.000Z,Raptors vs Trail Blazers,Trail Blazers +5.5,-115,2,82,Competitive Dog: Raptors are inconsistent favorites. Blazers have shown ability to score enough to stay within two possessions.,116-113,0,0,1,0,0,0,-218,180,,231.5,-110,-110.0,-5.5,-105,5.5,-115,2025-12-02T18:00:00.000Z
7,261878,2025-12-03T00:00:00.000Z,76ers vs Wizards,Over 235.5,-114,1,78,Pace Play: Wizards play zero defense and fast pace. 76ers will score at will. Game script points to a shootout.,124-118,0,0,0,0,1,0,-850,555,,235.5,-114,-112.0,-13.5,-105,13.5,-115,2025-12-02T18:00:00.000Z
8,261880,2025-12-03T01:00:00.000Z,Celtics vs Knicks,Under 230.5,-110,1,75,"Defensive Intensity: A rivalry game with a tight spread often leads to slower, half-court execution in the 4th quarter.",114-110,0,0,0,0,0,1,-108,-112,,230.5,-112,-110.0,-1.0,-106,1.0,-106,2025-12-02T18:00:00.000Z
1,261916,2025-12-07T01:30:00.000Z,Mavericks vs Rockets,Mavericks +7.5,-110,3,94,The Mavericks are now the road underdog getting a substantial 7.5 points after upsetting the Nuggets. This fits our highest-ROI pattern perfectly. The line is high for a competitive division match-up.,114-110,1,0,0,0,0,0,237,-290,,223.5,-110,-110.0,7.5,-110,-7.5,-110,2025-12-06T14:19:24.000Z
2,261911,2025-12-07T00:00:00.000Z,Wizards vs Hawks,Wizards +9.5,-110,3,91,"Wizards at home as a big underdog. While our best pattern is away dog, 9.5 points at home is too large to ignore. The Hawks are inconsistent on the road.",120-115,1,0,0,0,0,0,330,-410,,237.5,-109,-110.0,9.5,-110,-9.5,-110,2025-12-06T14:19:24.000Z
3,261912,2025-12-07T00:30:00.000Z,Cavaliers vs Warriors,Warriors +9.5,-115,3,90,"The Warriors are a quality road underdog receiving 9.5 points against the Cavaliers, who struggle to win games by margin against decent opponents. High confidence in this major away dog spread.",116-112,0,0,1,0,0,0,-360,295,,229.5,-110,-110.0,-9.5,-105,9.5,-115,2025-12-06T14:19:24.000Z
4,261914,2025-12-07T01:00:00.000Z,Heat vs Kings,Kings +8.5,-105,2,87,"The Kings are a strong offensive team that should keep this game within striking distance. Receiving 8.5 points on the road is solid value, and the favorable -105 odds are a bonus.",117-111,0,0,1,0,0,0,-382,310,,241.5,-115,-110.0,-8.5,-115,8.5,-105,2025-12-06T14:19:24.000Z
5,261915,2025-12-07T01:00:00.000Z,Timberwolves vs Clippers,Clippers +9.5,-114,2,85,"The Clippers are a volatile team, but 9.5 points against the Timberwolves is a high number. The T-Wolves have a great record, but they don't always crush their opponents, especially a motivated Clipper squad.",118-112,0,0,1,0,0,0,-375,305,,227.5,-115,-109.0,-9.5,-108,9.5,-114,2025-12-06T14:19:24.000Z
6,282887,2025-12-10T01:30:00.000Z,Raptors vs Knicks,Raptors +2.5,-110,1,79,"The Raptors are a small home underdog getting 2.5 points in a classic defensive rivalry. This is effectively a coin toss with a small cushion, offering decent value.",115-114,1,0,0,0,0,0,124,-148,,231.5,-110,-110.0,2.5,-110,-2.5,-110,2025-12-06T14:19:24.000Z
7,282886,2025-12-09T23:00:00.000Z,Magic vs Heat,Heat +5.5,-109,1,77,"Heat as a road underdog against a very solid Magic team. The Magic have covered well, but 5.5 points is a respectable line for a quality Heat team to hang within.",118-115,0,0,1,0,0,0,-217,183,,239.5,-110,-110.0,-5.5,-114,5.5,-109,2025-12-06T14:19:24.000Z
8,261913,2025-12-07T00:30:00.000Z,Pistons vs Bucks,Under 223.5,-108,1,75,"Both teams have strong defensive units and are playing at a very slow pace. The line has stayed low (223.5), suggesting a low-scoring affair.",114-106,0,0,0,0,0,1,-675,490,,223.5,-115,-108.0,-12.5,-110,12.5,-111,2025-12-06T14:19:24.000Z
9,261915,2025-12-07T01:00:00.000Z,Timberwolves vs Clippers,Under 227.5,-109,1,72,"Timberwolves have a top defense, and the Clippers can grind out possessions. The total is reasonable, and we lean to the Under for a low-unit pick due to the defensive prowess of the T-Wolves.",118-112,0,0,0,0,0,1,-375,305,,227.5,-115,-109.0,-9.5,-108,9.5,-114,2025-12-06T14:19:24.000Z
10,261912,2025-12-07T00:30:00.000Z,Cavaliers vs Warriors,Under 229.5,-110,1,70,Two teams capable of playing at a slow pace. The Cavaliers' defense should dictate tempo. This feels like a lower-scoring affair given the magnitude of the favorite spread.,116-112,0,0,0,0,0,1,-360,295,,229.5,-110,-110.0,-9.5,-105,9.5,-115,2025-12-06T14:19:24.000Z
1,261925,2025-12-09T00:30:00.000Z,Timberwolves vs Suns,Under 225.5,-110,3,95,"The Suns are severely shorthanded (Booker, Green OUT, Brooks Q) against a strong defensive Wolves team. The Wolves are also missing Edwards (Q). This massive loss of primary scoring for both sides points strongly to a low-scoring, grinder of a game.",115-99,0,0,0,0,0,1,-432,320,,225.5,-110,-110.0,-9.5,-112,9.5,-108,2025-12-08T23:32:22.000Z
2,261925,2025-12-09T00:30:00.000Z,Timberwolves vs Suns,Suns +9.5,-108,3,90,Your historical data loves large underdogs. The spread is generous for a team with defensive pride in a game where the total is expected to go Under (less scoring for the favorite to build a large lead). Suns are AWAY.,115-99,0,0,1,0,0,0,-432,320,,225.5,-110,-110.0,-9.5,-112,9.5,-108,2025-12-08T23:32:22.000Z
3,261924,2025-12-09T00:00:00.000Z,Pacers vs Kings,Pacers -3.5,-115,2,85,Both teams have massive injuries to key players (Pacers: Haliburton OUT; Kings: Sabonis OUT). Kings are missing their key interior player (Sabonis) and the Pacers at HOME should be able to cover the modest -3.5 spread.,112-105,1,0,0,0,0,0,-163,136,,231.5,-110,-110.0,-3.5,-115,3.5,-105,2025-12-08T23:32:22.000Z
4,261926,2025-12-09T01:00:00.000Z,Pelicans vs Spurs,Pelicans +9.5,-118,2,80,"Pelicans are highly injured (Murray, Poole, Williamson OUT) but the Spurs are also without Wembanyama (OUT). The 9.5 line is inflated due to the Pelicans' record and star injuries. Your trend of backing underdogs is strong here. Pelicans are HOME.",118-124,1,0,0,0,0,0,320,-432,,238.5,-105,-110.0,9.5,-118,-9.5,-102,2025-12-08T23:32:22.000Z
5,261926,2025-12-09T01:00:00.000Z,Pelicans vs Spurs,Under 238.5,-110,1,75,"With Williamson, Poole, and Murray all OUT for the Pelicans, and Wembanyama OUT for the Spurs, the scoring punch is significantly diminished. The total is too high given the missing star power.",118-124,0,0,0,0,0,1,320,-432,,238.5,-105,-110.0,9.5,-118,-9.5,-102,2025-12-08T23:32:22.000Z
1,282890,2025-12-12T01:00:00.000Z,Rockets vs Clippers,Clippers +8.5,-105,3,92,Large away underdogs have consistently covered in recent weeks; 8.5 is too many points for a low-total game.,111-108,0,0,1,0,0,0,-400,300,,221.5,-112,-110.0,-8.5,-115,8.5,-105,2025-12-11T16:56:44.000Z
2,282891,2025-12-12T01:00:00.000Z,Pelicans vs Trail Blazers,Pelicans +3.5,-102,2,85,Pelicans have covered their last 2 games as underdogs; home dog value against a similar-tier opponent.,120-118,1,0,0,0,0,0,143,-170,,241.5,-114,-108.0,3.5,-102,-3.5,-118,2025-12-11T16:56:44.000Z
3,282892,2025-12-12T01:00:00.000Z,Bucks vs Celtics,Under 223.5,-115,2,82,Bucks offense struggling against quality opponents; recent trend favors Unders in the 220s range.,104-115,0,0,0,0,0,1,320,-410,,223.5,-105,-115.0,9.5,-110,-9.5,-110,2025-12-11T16:56:44.000Z
4,282890,2025-12-12T01:00:00.000Z,Rockets vs Clippers,Under 221.5,-110,1,75,Defensive intensity expected; both teams trending under in similar conference matchups.,111-108,0,0,0,0,0,1,-400,300,,221.5,-112,-110.0,-8.5,-115,8.5,-105,2025-12-11T16:56:44.000Z
1,283328,2025-12-14T02:00:00.000Z,Thunder vs Spurs,Spurs +11.5,-112,3,92,"Strongest Trend: Away underdogs of 8+ points are hitting at a high rate (Wizards +15.5, Clippers +8.5). Thunder failed to cover their last massive spread (-18.5 vs Kings).",118-112,0,0,1,0,0,0,-524,405,,232.5,-110,-110.0,-11.5,-108,11.5,-112,2025-12-13T21:45:00.000Z
2,283262,2025-12-13T22:30:00.000Z,Magic vs Knicks,Magic +4.5,-102,2,81,"Home Underdog value. At -102 odds, the book is incentivizing this side. Magic are resilient at home, and 4.5 is a solid cushion in what projects to be a grind-it-out game.",110-112,1,0,0,0,0,0,170,-205,,225.5,-105,-110.6,4.5,-102,-4.5,-118,2025-12-13T21:45:00.000Z
3,283262,2025-12-13T22:30:00.000Z,Magic vs Knicks,Under 225.5,-111,1,75,"Following the high-scoring variance from yesterday, we expect defensive regression. Knicks road games often slow down in pace.",110-112,0,0,0,0,0,1,170,-205,,225.5,-105,-110.6,4.5,-102,-4.5,-118,2025-12-13T21:45:00.000Z
1,283363,2025-12-17T01:30:00.000Z,Knicks vs Spurs,Spurs +2.5,-110,3,91,"Sharp Money Signal: The Spurs are receiving 53% of the money on just 40% of the tickets. Coming off a massive upset win vs OKC, San Antonio is undervalued against a Knicks defense that just surrendered 120 points.",115-118,0,0,1,0,0,0,-142,120,,234.5,-108,-110.0,-2.5,-110,2.5,-110,2025-12-16T17:30:00.000Z
2,283363,2025-12-17T01:30:00.000Z,Knicks vs Spurs,Under 234.5,-110,1,72,"Contrarian Value: 88% of the public is on the Over, reacting to NYKs last game. We fade this recency bias. The Spurs defense is legitimate (held OKC to 109), and the number is inflated.",115-118,0,0,0,0,0,1,-142,120,,234.5,-108,-110.0,-2.5,-110,2.5,-110,2025-12-16T17:30:00.000Z
1,283461,2025-12-19T01:00:00.000Z,Thunder vs Clippers,Clippers +16.5,-105,3,94,Historical data indicates 16+ point spreads are covered by underdogs at a high rate; Clippers recent competitive form supports covering this massive number.,118-108,0,0,1,0,0,0,-1675,950,,221.5,-115,-108.0,-16.5,-115,16.5,-105,2025-12-18T23:33:45.000Z
2,283460,2025-12-19T01:00:00.000Z,Spurs vs Wizards,Wizards +15.5,-110,3,92,Spurs swinging from big dogs to massive favorites creates value on the underdog; Wizards have covered similar large spreads recently.,124-114,0,0,1,0,0,0,-1148,750,,241.5,-105,-115.0,-15.5,-110,15.5,-110,2025-12-18T23:33:45.000Z
3,261940,2025-12-19T03:00:00.000Z,Trail Blazers vs Kings,Kings +8.5,-105,2,88,Kings offensive potential makes 8.5 points too many to give away; recent blowout win vs Heat suggests they are undervalued here.,116-113,0,0,1,0,0,0,-355,275,,238.5,-110,-110.0,-8.5,-115,8.5,-105,2025-12-18T23:33:45.000Z
4,261935,2025-12-19T01:00:00.000Z,Bucks vs Raptors,Bucks +3.5,-105,2,85,Home underdog value on the Bucks; Raptors inconsistency on the road makes taking the points the statistically safer play.,114-112,1,0,0,0,0,0,140,-166,,219.5,-110,-110.0,3.5,-105,-3.5,-115,2025-12-18T23:33:45.000Z
5,261936,2025-12-19T01:30:00.000Z,Mavericks vs Pistons,Pistons -7.5,-110,2,82,Pistons offense is clicking with 142 points in last outing; Mavericks playing as home dogs signals roster/performance issues.,110-122,0,0,1,0,0,0,225,-270,,228.5,-105,-112.0,7.5,-110,-7.5,-110,2025-12-18T23:33:45.000Z
1,261965,2025-12-23T02:00:00.000Z,Nuggets vs Jazz,Nuggets -12.5,-115,3,92,Denver home dominance at altitude vs weak Jazz defense,135-115,1,0,0,0,0,0,-750,532,,250.5,-115,-110.0,-12.5,-115,12.5,-105,2025-12-22T23:51:21.000Z
2,261968,2025-12-23T03:00:00.000Z,Trail Blazers vs Pistons,Pistons -6.5,-105,2,88,Pistons favored on road indicates significant mismatch vs tanking Blazers,110-120,0,0,1,0,0,0,200,-245,,234.5,-110,-110.0,6.5,-115,-6.5,-105,2025-12-22T23:51:21.000Z
3,261964,2025-12-23T01:00:00.000Z,Pelicans vs Mavericks,Mavericks -1.5,-105,2,85,Mavericks have superior closers in a near pick-em game,112-116,0,0,1,0,0,0,-108,-111,,240.5,-110,-110.0,1.5,-115,-1.5,-105,2025-12-22T23:51:21.000Z
4,261962,2025-12-23T00:00:00.000Z,Cavaliers vs Hornets,Cavaliers -9.5,-110,2,82,Cavaliers strong home form vs inconsistent Hornets defense,118-105,1,0,0,0,0,0,-345,277,,239.5,-110,-110.0,-9.5,-110,9.5,-110,2025-12-22T23:51:21.000Z
5,261966,2025-12-23T02:30:00.000Z,Thunder vs Grizzlies,Under 233.5,-108,2,81,Blowout risk suggests starters sit early limiting total scoring,120-100,0,0,0,0,0,1,-1271,750,,233.5,-115,-108.0,-15.5,-110,15.5,-110,2025-12-22T23:51:21.000Z
6,261967,2025-12-23T03:00:00.000Z,Warriors vs Magic,Magic +5.5,-106,1,78,Magic defense travels well keeping them inside the number,108-106,0,0,1,0,0,0,-230,190,,227.5,-110,-110.0,-5.5,-114,5.5,-106,2025-12-22T23:51:21.000Z
7,261963,2025-12-23T00:30:00.000Z,Celtics vs Pacers,Pacers +11.5,-102,1,74,Double digit spread is too large for Pacers offensive capability,121-115,0,0,1,0,0,0,-600,445,,226.5,-105,-112.0,-11.5,-118,11.5,-102,2025-12-22T23:51:21.000Z
1,262021,2025-12-31T04:00:00.000Z,Clippers vs Kings,Kings +9.5,-110,3,92,"Trend Play: Large away underdogs have been the most profitable trend in the dataset (Kings +8.5, Pacers +11.5). Kings offense can keep pace.",114-108,0,0,1,0,0,0,-425,320,N/A,219.5,-114,-109,-9.5,-110,9.5,-110,2025-12-30T18:45:00.000Z
2,262020,2025-12-31T03:30:00.000Z,Lakers vs Pistons,Pistons -2.5,-110,2,86,"Form/Momentum: Pistons recently covered as road favorites. Lakers playing as home underdogs indicates significant weakness.",112-118,0,0,1,0,0,0,122,-144,N/A,232.5,-115,-111,2.5,-110,-2.5,-110,2025-12-30T18:45:00.000Z
3,262019,2025-12-31T02:00:00.000Z,Jazz vs Celtics,Celtics -7.5,-110,2,84,"Defensive Mismatch: Jazz just surrendered 135 points at home. Celtics elite offense should win by double digits.",112-125,0,0,1,0,0,0,220,-270,N/A,243.5,-115,-109,7.5,-110,-7.5,-110,2025-12-30T18:45:00.000Z
4,262018,2025-12-31T01:00:00.000Z,Grizzlies vs 76ers,Grizzlies +1.5,-110,1,78,"Home Dog Value: In a near pick'em scenario, the home court advantage offers slight value.",115-114,1,0,0,0,0,0,-102,-119,N/A,235.5,-110,-110,1.5,-110,-1.5,-110,2025-12-30T18:45:00.000Z
1,262039,2026-01-03T00:30:00.000Z,Cavaliers vs Nuggets,Nuggets +14.0,-110,3,94,"Sharp Signal: Nuggets seeing 54% of money on only 27% of tickets. 14 points is a massive overreaction by the books; Cavs recently failed to cover -9.5.",122-115,0,0,1,0,0,0,-760,575,N/A,239.5,-115,-110,-14.0,-110,14.0,-110,2026-01-02T16:00:00.000Z
2,262044,2026-01-03T03:00:00.000Z,Warriors vs Thunder,Warriors +13.5,-111,3,91,"Money Flow: 94% of the handle is on the Warriors. Thunder have a history of winning but failing to cover spreads larger than 13 points.",112-118,1,0,0,0,0,0,490,-708,N/A,226.5,-110,-110,13.5,-111,-13.5,-111,2026-01-02T16:00:00.000Z
3,262037,2026-01-03T00:00:00.000Z,Pacers vs Spurs,Spurs -4.5,-115,2,87,"Trend Play: Spurs are in elite form and favored on the road (-207 ML). 92% of the money backs them to cover this short number against a struggling Pacers squad.",110-122,0,0,1,0,0,0,172,-207,N/A,238.5,-115,-114,4.5,-105,-4.5,-115,2026-01-02T16:00:00.000Z
4,262043,2026-01-03T02:00:00.000Z,Suns vs Kings,Kings +13.5,-110,2,82,"Contrarian Value: 91% of tickets are on the Suns following the Kings recent blowout loss. This is a classic buy low spot on an NBA team getting double digits.",124-115,0,0,1,0,0,0,-750,525,N/A,226.5,-105,-110,-13.5,-110,13.5,-110,2026-01-02T16:00:00.000Z
